year,recipient_name,recipient_iso3_code,usd_disbursement_crs,usd_disbursement_iati,usd_disbursement_crs_t1,usd_disbursement_iati_t1,delta_iati,usd_disbursement_crs_fit,usd_disbursement_crs_lwr,usd_disbursement_crs_upr
2022,Cameroon,CMR,56.64367,45.3661190463664,44.988917,28.7871806445038,16.5789384018626,41.7148783280163,39.3817308265096,44.0480258295231
2023,Cameroon,CMR,36.7152125691744,14.7187469032997,56.64367,45.3661190463664,-30.6473721430667,36.7152125691744,34.1491260878168,39.2812990505319
2016,Canada,CAN,0,0.0749022768636228,,,,,,
2017,Canada,CAN,0,0.0486846394081992,0,0.0749022768636228,-0.0262176374554236,5.6278826889624,3.23554808565692,8.02021729226789
2018,Canada,CAN,0,0.0948531025370895,0,0.0486846394081992,0.0461684631288903,5.64277486541762,3.25059776388579,8.03495196694945
2019,Canada,CAN,0,0.0354531636273529,0,0.0948531025370895,-0.0593999389097366,5.62417770120166,3.23178435527589,8.01657104712744
2020,Canada,CAN,0,0.0150613643974205,0,0.0354531636273529,-0.0203917992299324,5.61438710377352,3.22199998004675,8.00677422750028
2021,Canada,CAN,0,0,0,0.0150613643974205,-0.0150613643974205,5.60821866988997,3.21581058359815,8.00062675618178
2022,Canada,CAN,0,0,0,0,0,5.60753689948793,3.21514455013411,7.99992924884174
2023,Canada,CAN,5.60753689948793,0,0,0,0,5.60753689948793,3.21514455013411,7.99992924884174
2016,Cape Verde,CPV,20.07639,3.025960197,,,,,,
2017,Cape Verde,CPV,15.615143,1.3433275879,20.07639,3.025960197,-1.6826326091,14.6932472436482,12.3343104911075,17.052183996189
2018,Cape Verde,CPV,5.108255,2.62674966838,15.615143,1.3433275879,1.28342208048,13.1794829672364,10.8452904221849,15.5136755122879
2019,Cape Verde,CPV,2.942213,2.760588803728,5.108255,2.62674966838,0.133839135348,8.84574956193507,6.50454932523642,11.1869497986337
2020,Cape Verde,CPV,7.119029,8.255134810263,2.942213,2.760588803728,5.494546006535,9.85037215793386,7.50355850600286,12.1971858098649
2021,Cape Verde,CPV,25.981843,16.31597783142,7.119029,8.255134810263,8.060843021157,14.6708330386945,12.3687601846772,16.9729058927117
2022,Cape Verde,CPV,18.397221,7.121577667354,25.981843,16.31597783142,-9.194400164066,19.8018584761827,17.5050889635361,22.0986279888293
2023,Cape Verde,CPV,13.8164928993353,0.3302731166,18.397221,7.121577667354,-6.791304550754,13.8164928993353,11.4884454234919,16.1445403751787
2016,Central African Republic,CAF,18.938892,8.142720470635,,,,,,
2017,Central African Republic,CAF,11.779833,15.183278170388,18.938892,8.142720470635,7.040557699753,19.2643454414344,16.9994191682795,21.5292717145894
2018,Central African Republic,CAF,14.640809,14.08548059086,11.779833,15.183278170388,-1.097797579528,16.1765057531569,13.9018581062761,18.4511534000377
2019,Central African Republic,CAF,41.967724,36.172349556578,14.640809,14.08548059086,22.086868965718,25.027505062428,22.7677914344994,27.2872186903565
2020,Central African Republic,CAF,25.938207,21.446777996676,41.967724,36.172349556578,-14.725571559902,32.442614158122,30.1359653776786,34.7492629385654
2021,Central African Republic,CAF,20.797266,17.467651051773,25.938207,21.446777996676,-3.979126944903,23.6188721341345,21.3851878897171,25.8525563785519
2022,Central African Republic,CAF,12.848278,16.062092064532,20.797266,17.467651051773,-1.405558987241,20.7775469920565,18.5420618900447,23.0130320940684
2023,Central African Republic,CAF,20.2784501586878,24.45344476485,12.848278,16.062092064532,8.391352700318,20.2784501586878,18.0197639691227,22.5371363482528
2016,Chad,TCD,4.011508,3.640153043,,,,,,
2017,Chad,TCD,16.103749,16.11356974435,4.011508,3.640153043,12.47341670135,13.0787235631987,10.7486566606733,15.408790465724
2018,Chad,TCD,10.98393,12.7455326994,16.103749,16.11356974435,-3.36803704495,17.5785154116549,15.3247339851826,19.8322968381273
2019,Chad,TCD,16.16125,12.970238194844,10.98393,12.7455326994,0.224705495444001,15.3415417713323,13.0628570083692,17.6202265342954
2020,Chad,TCD,24.214494,12.7984458368,16.16125,12.970238194844,-0.171792358044,17.4789469371716,15.2242833532677,19.7336105210754
2021,Chad,TCD,15.262458,10.76049409378,24.214494,12.7984458368,-2.03795174302,20.1633635417929,17.880422360711,22.4463047228748
2022,Chad,TCD,17.217273,18.36156749864,15.262458,10.76049409378,7.60107340486,18.9366934648076,16.688000380579,21.1853865490362
2023,Chad,TCD,15.733701701845,5.805569566017,17.217273,18.36156749864,-12.555997932623,15.733701701845,13.4556957485247,18.0117076551653
2016,Chile,CHL,3.246716,1.012160272,,,,,,
2017,Chile,CHL,2.977966,1.003494495,3.246716,1.012160272,-0.00866577700000004,7.37435267265542,5.01378565483627,9.73491969047457
2018,Chile,CHL,0,0.807681566,2.977966,1.003494495,-0.195812929,7.19223676594306,4.82894852444,9.55552500744611
2019,Chile,CHL,0,1.149071679732,0,0.807681566,0.341390113732,6.04428121788332,3.65401870679452,8.43454372897213
2020,Chile,CHL,0,3.3008905381,0,1.149071679732,2.151818858368,6.80914198114396,4.42349695069057,9.19478701159735
2021,Chile,CHL,0,4.1936915752,0,3.3008905381,0.8928010371,7.21747966874628,4.82942150218044,9.60553783531212
2022,Chile,CHL,0,2.67851672351,0,4.1936915752,-1.51517485169,6.73020807254423,4.33643281687603,9.12398332821242
2023,Chile,CHL,6.03570960668341,0.88129670108,0,2.67851672351,-1.79722002243,6.03570960668341,3.64132305206428,8.43009616130254
2016,China,CHN,19.265004,10.23844088363,,,,,,
2017,China,CHN,22.938751,10.170022516551,19.265004,10.23844088363,-0.0684183670789995,17.7510195531972,15.4789103018652,20.0231288045292
2018,China,CHN,21.339594,11.0764694499237,22.938751,10.170022516551,0.906446933372699,19.6155145636456,17.3280765242235,21.9029526030677
2019,China,CHN,17.823718,9.4396406616012,21.339594,11.0764694499237,-1.6368287883225,18.4109582860908,16.1311325880124,20.6907839841692
2020,China,CHN,23.031317,10.6255916146768,17.823718,9.4396406616012,1.18595095307558,17.2646759206459,14.9947556409682,19.5345962003236
2021,China,CHN,16.7846,7.7686064633045,23.031317,10.6255916146768,-2.85698515137228,18.5232199607953,16.2232440874686,20.823195834122
2022,China,CHN,5.784333,9.900432207641,16.7846,7.7686064633045,2.1318257443365,16.4975293466622,14.2207067851743,18.7743519081501
2023,China,CHN,16.7834383511916,23.7871054939037,5.784333,9.900432207641,13.8866732862627,16.7834383511916,14.4609996677458,19.1058770346375
2016,Colombia,COL,45.927619,105.77594735822,,,,,,
2017,Colombia,COL,38.844816,101.342485413944,45.927619,105.77594735822,-4.43346194427564,65.09111987277,61.9588395475744,68.2234001979656
2018,Colombia,COL,45.780973,49.84038274276,38.844816,101.342485413944,-51.502102671184,43.9619557513856,40.9650245341879,46.9588869685834
2019,Colombia,COL,38.008774,32.2000786846843,45.780973,49.84038274276,-17.6403040580757,38.4171693540597,36.1316357638228,40.7027029442967
2020,Colombia,COL,26.947409,26.7771881202083,38.008774,32.2000786846843,-5.42289056447597,32.4468248806406,30.1935063304462,34.7001434308349
2021,Colombia,COL,153.135008,37.6816272701207,26.947409,26.7771881202083,10.9044391499124,31.3263375171099,29.1241665732291,33.5285084609907
2022,Colombia,COL,67.967031,35.2425723276953,153.135008,37.6816272701207,-2.43905494242544,84.2761180092729,77.9352318834404,90.6170041351054
2023,Colombia,COL,44.6624897360785,25.1193519342508,67.967031,35.2425723276953,-10.1232203934445,44.6624897360785,41.7657412605971,47.5592382115598
2016,Comoros,COM,1.547636,1.357548997,,,,,,
2017,Comoros,COM,1.261492,1.009724998,1.547636,1.357548997,-0.347823999,6.67441201616653,4.29898742092769,9.04983661140538
2018,Comoros,COM,2.36041,1.345035758,1.261492,1.009724998,0.33531076,6.65456875310636,4.27762254776274,9.03151495844997
2019,Comoros,COM,1.846557,0.992216765,2.36041,1.345035758,-0.352818993,7.01108941465842,4.64309635622811,9.37908247308873
2020,Comoros,COM,8.945548,8.2446057428,1.846557,0.992216765,7.2523889778,9.30381814924242,6.94692411607799,11.6607121824069
2021,Comoros,COM,5.050359,4.8608604718,8.945548,8.2446057428,-3.383745271,11.4524971400463,9.1425686723225,13.7624256077701
2022,Comoros,COM,4.359372,3.87343359518,5.050359,4.8608604718,-0.98742687662,9.30998915733333,6.9711216594622,11.6488566552045
2023,Comoros,COM,8.34576864745662,2.071284930894,4.359372,3.87343359518,-1.802148664286,8.34576864745662,5.99654291374747,10.6949943811658
2016,Congo - Brazzaville,COG,2.352255,0.566286635,,,,,,
2017,Congo - Brazzaville,COG,1.523253,0.6893688359,2.352255,0.566286635,0.1230822009,6.86692157200542,4.4981972643827,9.23564587962814
2018,Congo - Brazzaville,COG,5.235499,4.4943411024,1.523253,0.6893688359,3.8049722665,7.84744244259219,5.48093422141866,10.2139506637657
2019,Congo - Brazzaville,COG,7.054664,6.189074195942,5.235499,4.4943411024,1.694733093542,10.1780682316891,7.8470354393908,12.5091010239873
2020,Congo - Brazzaville,COG,11.047873,10.52349242772,7.054664,6.189074195942,4.334418231778,12.5327894843989,10.2247847653109,14.8407942034868
2021,Congo - Brazzaville,COG,25.461126,23.9531407125075,11.047873,10.52349242772,13.4296482847875,19.0929517307326,16.8241901728004,21.3617132886648
2022,Congo - Brazzaville,COG,20.684798,19.39735786444,25.461126,23.9531407125075,-4.5557828480675,24.202844597144,21.9801686780713,26.4255205162167
2023,Congo - Brazzaville,COG,20.3673477467819,14.769865799265,20.684798,19.39735786444,-4.627492065175,20.3673477467819,18.1296927240174,22.6050027695464
2016,Congo - Kinshasa,COD,23.633857,12.6527098230759,,,,,,
2017,Congo - Kinshasa,COD,26.326669,12.370446042707,23.633857,12.6527098230759,-0.282263780368931,20.472180268933,18.1989914369284,22.7453691009376
2018,Congo - Kinshasa,COD,33.588835,13.4228294129678,26.326669,12.370446042707,1.05238337026086,21.9634422771966,19.6721089976138,24.2547755567793
2019,Congo - Kinshasa,COD,60.275554,17.8932994823537,33.588835,13.4228294129678,4.47047006938582,26.635764402381,24.282390807515,28.9891379972471
2020,Congo - Kinshasa,COD,67.584506,29.8917105998853,60.275554,17.8932994823537,11.9984111175317,42.2900867532187,39.3981850718204,45.181988434617
2021,Congo - Kinshasa,COD,70.916655,37.7517068355173,67.584506,29.8917105998853,7.85999623563198,48.6581174566667,45.7605951172455,51.5556397960879
2022,Congo - Kinshasa,COD,70.91144,118.364314845675,70.916655,37.7517068355173,80.6126080101577,78.4962193739017,75.4039189079804,81.5885198398231
2023,Congo - Kinshasa,COD,57.0846946038332,46.4127609241975,70.91144,118.364314845675,-71.9515539214775,57.0846946038332,54.1162388309182,60.0531503767483
2016,Cook Islands,COK,0.284354,0.29758651459341,,,,,,
2017,Cook Islands,COK,0.010406,0.228724436723596,0.284354,0.29758651459341,-0.068862077869814,5.82078475492066,3.43164708545746,8.20992242438386
2018,Cook Islands,COK,0.051763,0.22620657182508,0.010406,0.228724436723596,-0.00251786489851599,5.70106647029928,3.30916599232491,8.09296694827366
2019,Cook Islands,COK,0.254459,0.233051269060536,0.051763,0.22620657182508,0.006844697235456,5.72080677858006,3.32935949171386,8.11225406544626
2020,Cook Islands,COK,0,0.4095460691015,0.254459,0.233051269060536,0.176494800040964,5.8682090943866,3.47933785061378,8.25708033815941
2021,Cook Islands,COK,0,0.29701048007395,0,0.4095460691015,-0.11253558902755,5.72951441143547,3.33748739997726,8.12154142289368
2022,Cook Islands,COK,0,0.074971674332096,0,0.29701048007395,-0.222038805741854,5.64709158325679,3.25458071067691,8.03960245583666
2023,Cook Islands,COK,8.97097417053193,9.647897477,0,0.074971674332096,9.57292580266791,8.97097417053193,6.59589270054425,11.3460556405196
2016,Costa Rica,CRI,3.042274,1.51430378897292,,,,,,
2017,Costa Rica,CRI,4.454829,1.60591206822757,3.042274,1.51430378897292,0.0916082792546558,7.52052215982736,5.1601153134458,9.88092900620892
2018,Costa Rica,CRI,3.669122,1.03060375054735,4.454829,1.60591206822757,-0.575308317680226,7.9210158259141,5.56947255878739,10.2725590930408
2019,Costa Rica,CRI,3.177296,0.545097075528785,3.669122,1.03060375054735,-0.485506675018561,7.39398049099236,5.03511855200663,9.75284242997808
2020,Costa Rica,CRI,3.491543,0.892807056602644,3.177296,0.545097075528785,0.347709981073859,7.28533653628142,4.92380841326365,9.64686465929919
2021,Costa Rica,CRI,9.536939,1.94210344329261,3.491543,0.892807056602644,1.04929638668996,7.79925910516332,5.44338800121511,10.1551302091115
2022,Costa Rica,CRI,3.592573,2.16184290508665,9.536939,1.94210344329261,0.219739461794042,10.4770506040118,8.15223269034533,12.8018685176783
2023,Costa Rica,CRI,7.50053629445207,0.796874190275017,3.592573,2.16184290508665,-1.36496871481163,7.50053629445207,5.14191009075894,9.85916249814521
2016,Croatia,HRV,0,0.480721366,,,,,,
2017,Croatia,HRV,0,0.146148426,0,0.480721366,-0.33457294,5.68019598137933,3.28766074920486,8.07273121355379
2018,Croatia,HRV,0,0.362824066,0,0.146148426,0.21667564,5.74051210204589,3.34897265607482,8.13205154801696
2019,Croatia,HRV,0,0.410223632,0,0.362824066,0.047399566,5.76682788124998,3.37516923919089,8.15848652330908
2020,Croatia,HRV,0,0.322696463,0,0.410223632,-0.087527169,5.73849066041512,3.34653379585488,8.13044752497535
2021,Croatia,HRV,0,0.61461442117,0,0.322696463,0.29191795817,5.83619400973214,3.44513884249797,8.22724917696632
2022,Croatia,HRV,0,0.3680771736,0,0.61461442117,-0.24653724757,5.76354725081181,3.37145579287198,8.15563870875164
2023,Croatia,HRV,6.14501378980451,1.4954490525,0,0.3680771736,1.1273718789,6.14501378980451,3.75620035120933,8.53382722839969
2016,Cuba,CUB,3.070383,0.136973229,,,,,,
2017,Cuba,CUB,4.796494,0.524082215481,3.070383,0.136973229,0.387108986481,7.09328424084307,4.72965926800681,9.45690921367934
2018,Cuba,CUB,4.904791,1.69299253125735,4.796494,0.524082215481,1.16891031577635,8.24706369554224,5.89904106122602,10.5950863298585
2019,Cuba,CUB,10.821382,11.3180511656123,4.904791,1.69299253125735,9.62505863435494,11.6978134416531,9.37263543398013,14.0229914493261
2020,Cuba,CUB,5.863781,8.107082068046,10.821382,11.3180511656123,-3.21096909756628,13.5145833064285,11.2243538724815,15.8048127403755
2021,Cuba,CUB,7.871578,13.475823310462,5.863781,8.107082068046,5.368741242416,13.1447430427399,10.8280747362925,15.4614113491874
2022,Cuba,CUB,6.185926,13.651593956451,7.871578,13.475823310462,0.175770645989001,14.2971372984312,11.9890639473952,16.6052106494672
2023,Cuba,CUB,9.53184098495663,1.990480217845,6.185926,13.651593956451,-11.661113738606,9.53184098495663,7.17508063203426,11.888601337879
2016,Cyprus,CYP,0,0.07,,,,,,
2017,Cyprus,CYP,0,0,0,0.07,-0.07,5.61070553194934,3.21823915064305,8.00317191325564
2018,Cyprus,CYP,0,0.01356,0,0,0.01356,5.61225939899494,3.21990524687472,8.00461355111517
2019,Cyprus,CYP,0,0.5481062,0,0.01356,0.5345462,5.79903796987163,3.40814496043183,8.18993097931144
2020,Cyprus,CYP,0,4.73884388,0,0.5481062,4.19073768,7.28273015985719,4.90075647139909,9.6647038483153
2021,Cyprus,CYP,0,1.57729897,0,4.73884388,-3.16154491,6.37136731272502,3.9732002212957,8.76953440415434
2022,Cyprus,CYP,0,4.97577674,0,1.57729897,3.39847777,7.41183366165502,5.02883052185115,9.7948368014589
2023,Cyprus,CYP,6.01866324179677,0.53376285,0,4.97577674,-4.44201389,6.01866324179677,3.6168988308443,8.42042765274924
2016,Côte d’Ivoire,CIV,13.776896,31.770173962735,,,,,,
2017,Côte d’Ivoire,CIV,27.463973,22.180196087541,13.776896,31.770173962735,-9.58997787519401,20.5900751844734,18.2583632143901,22.9217871545566
2018,Côte d’Ivoire,CIV,46.598252,40.8090631688325,27.463973,22.180196087541,18.6288670812915,32.4256446622013,30.2104264570021,34.6408628674004
2019,Côte d’Ivoire,CIV,53.324182,44.9878844962584,46.598252,40.8090631688325,4.17882132742596,42.8071702632573,40.5285171991045,45.0858233274101
2020,Côte d’Ivoire,CIV,90.338576,119.28852445802,53.324182,44.9878844962584,74.3006399617619,71.714029853574,68.927884444796,74.5001752623519
2021,Côte d’Ivoire,CIV,150.33288,163.781924569019,90.338576,119.28852445802,44.4934001109988,106.208962550468,102.746965007116,109.67096009382
2022,Côte d’Ivoire,CIV,91.94191,68.6568721928783,150.33288,163.781924569019,-95.1250523761408,100.437584774972,95.9381178490867,104.937051700858
2023,Côte d’Ivoire,CIV,77.2321013709484,85.215007528834,91.94191,68.6568721928783,16.5581353359558,77.2321013709484,74.1569992238842,80.3072035180126
2016,Djibouti,DJI,4.983317,3.51450934397,,,,,,
2017,Djibouti,DJI,5.156553,3.420042491015,4.983317,3.51450934397,-0.0944668529550006,9.06282320713847,6.7227448073583,11.4029016069186
2018,Djibouti,DJI,9.507503,3.60998654398431,5.156553,3.420042491015,0.189944052969312,9.19787863340206,6.85965844507277,11.5360988217314
2019,Djibouti,DJI,9.281852,3.40851413471523,9.507503,3.60998654398431,-0.201472409269086,10.974288958878,8.65808042686059,13.2904974908953
2020,Djibouti,DJI,14.356182,9.396466291803,9.281852,3.40851413471523,5.98795215708777,12.9552526625753,10.6553752740622,15.2551300510884
2021,Djibouti,DJI,17.53327,8.721027576887,14.356182,9.396466291803,-0.675438714916,15.1346283864695,12.85892142763,17.410335345309
2022,Djibouti,DJI,25.747867,12.082641224116,17.53327,8.721027576887,3.361613647229,17.6168948476029,15.3494472969634,19.8843423982423
2023,Djibouti,DJI,19.5863337991999,7.33676069355,25.747867,12.082641224116,-4.745880530566,19.5863337991999,17.2702831498546,21.9023844485452
2016,Dominica,DMA,0.105937,0.00823954661420436,,,,,,
2017,Dominica,DMA,0.125011,0.0332480991680135,0.105937,0.00823954661420436,0.0250085525538092,5.66424021441806,3.27302119360332,8.0554592352328
2018,Dominica,DMA,0.498226,0.412423556292159,0.125011,0.0332480991680135,0.379175457124145,5.80548398559262,3.41549328911561,8.19547468206963
2019,Dominica,DMA,0.164294,0.092884989388358,0.498226,0.412423556292159,-0.319538566903801,5.8690208781851,3.48154573109038,8.25649602527981
2020,Dominica,DMA,1.699264,1.60504545474589,0.164294,0.092884989388358,1.51216046535753,6.24012865904702,3.85362301546609,8.62663430262796
2021,Dominica,DMA,7.729596,7.54826582,1.699264,1.60504545474589,5.94322036525411,9.02682519074758,6.66704062652637,11.3866097549688
2022,Dominica,DMA,2.137753,1.84359191459,7.729596,7.54826582,-5.70467390541,9.85650518749664,7.52862751670501,12.1843828582883
2023,Dominica,DMA,6.59571813765782,0.00480841,2.137753,1.84359191459,-1.83878350459,6.59571813765782,4.22234495107117,8.96909132424447
2016,Dominican Republic,DOM,5.091349,15.8467492546288,,,,,,
2017,Dominican Republic,DOM,6.826021,15.72553615029,5.091349,15.8467492546288,-0.121213104338803,13.9522891382203,11.599075749566,16.3055025268745
2018,Dominican Republic,DOM,5.191507,12.7029298752051,6.826021,15.72553615029,-3.02260627508492,13.6269086355566,11.2957495909081,15.9580676802051
2019,Dominican Republic,DOM,4.135693,13.3969619479105,5.191507,12.7029298752051,0.694032072705387,13.0413249698126,10.7031059237007,15.3795440159245
2020,Dominican Republic,DOM,2.695272,12.407711477681,4.135693,13.3969619479105,-0.989250470229464,12.2822088072986,9.92505773507867,14.6393598795186
2021,Dominican Republic,DOM,5.386983,5.52353157665,2.695272,12.407711477681,-6.884179901031,9.231417806799,6.84677442698115,11.6160611866168
2022,Dominican Republic,DOM,4.667876,5.9716693877534,5.386983,5.52353157665,0.4481378111034,10.2129324645447,7.88196602727059,12.5438989018189
2023,Dominican Republic,DOM,9.36705205957004,4.356837830095,4.667876,5.9716693877534,-1.6148315576584,9.36705205957004,7.02495281289668,11.7091513062434
2016,Ecuador,ECU,5.428092,1.050512623088,,,,,,
2017,Ecuador,ECU,5.082864,1.233248737034,5.428092,1.050512623088,0.182736113946,8.37758653924045,6.03231084064745,10.7228622378334
2018,Ecuador,ECU,20.566002,2.1907194216165,5.082864,1.233248737034,0.9574706845825,8.57347848422664,6.22949463799877,10.9174623304545
2019,Ecuador,ECU,48.158608,45.3009266861722,20.566002,2.1907194216165,43.1102072645557,30.1712445131036,27.8335760212887,32.5089130049185
2020,Ecuador,ECU,7.124815,6.90100802779436,48.158608,45.3009266861722,-38.3999186583778,30.4052439657787,27.9318298442367,32.8786580873207
2021,Ecuador,ECU,11.190997,205.083979459138,7.124815,6.90100802779436,198.182971431343,80.353632604706,75.5634002918079,85.1438649176042
2022,Ecuador,ECU,55.887922,55.8954527348211,11.190997,205.083979459138,-149.188526724317,39.0848722574137,32.2325770423856,45.9371674724419
2023,Ecuador,ECU,41.2579282116135,27.3106538971573,55.887922,55.8954527348211,-28.5847988376638,41.2579282116135,38.8269694222409,43.688887000986
2016,Egypt,EGY,93.410414,9.87277567518,,,,,,
2017,Egypt,EGY,62.606044,19.052695035741,93.410414,9.87277567518,9.179919360561,52.1493672406806,47.7724492707135,56.5262852106477
2018,Egypt,EGY,133.051946,15.9974499282216,62.606044,19.052695035741,-3.0552451075194,38.4881291691375,35.4638220027807,41.5124363354944
2019,Egypt,EGY,209.356681,49.0419606690314,133.051946,15.9974499282216,33.0445107408098,79.6167101404376,73.7879649056488,85.4454553752265
2020,Egypt,EGY,128.861342,64.8124144082127,209.356681,49.0419606690314,15.7704537391814,118.838362148871,110.270505744908,127.406218552834
2021,Egypt,EGY,98.072972,84.856241251206,128.861342,64.8124144082127,20.0438268429933,92.5290631379548,88.0359417132419,97.0221845626676
2022,Egypt,EGY,58.616917,36.8714446169332,98.072972,84.856241251206,-47.9847966342728,63.7188747758127,60.4180227832094,67.019726768416
2023,Egypt,EGY,38.5993307368833,18.839373242789,58.616917,36.8714446169332,-18.0320713741442,38.5993307368833,35.9520834677265,41.2465780060401
2016,El Salvador,SLV,19.96636,15.0349636490156,,,,,,
2017,El Salvador,SLV,22.972753,13.1255164526081,19.96636,15.0349636490156,-1.90944719640749,19.2937154797989,17.0453224579323,21.5421085016655
2018,El Salvador,SLV,19.931936,4.74936274345612,22.972753,13.1255164526081,-8.376153709152,17.5601399964566,15.257526581267,19.8627534116463
2019,El Salvador,SLV,12.63743,2.39949964776324,19.931936,4.74936274345612,-2.34986309569287,15.0780669619133,12.7380669934299,17.4180669303966
2020,El Salvador,SLV,7.750275,2.05805865150961,12.63743,2.39949964776324,-0.341440996253637,11.7713557126131,9.4488396206181,14.0938718046082
2021,El Salvador,SLV,6.928286,3.509929449955,7.750275,2.05805865150961,1.45187079844539,10.1970502039728,7.87202295215139,12.5220774557941
2022,El Salvador,SLV,42.522541,6.5113122355484,6.928286,3.509929449955,3.0013827855934,10.9608191303639,8.64242656501214,13.2792116957156
2023,El Salvador,SLV,25.3957590686387,4.39495637346761,42.522541,6.5113122355484,-2.11635586208079,25.3957590686387,22.6944904859547,28.0970276513227
2016,Equatorial Guinea,GNQ,1.337035,0.171162941,,,,,,
2017,Equatorial Guinea,GNQ,1.480558,0.1780531121875,1.337035,0.171162941,0.00689017118749999,6.24210054080977,3.86308498524516,8.62111609637437
2018,Equatorial Guinea,GNQ,0.718326,0.615120081495,1.480558,0.1780531121875,0.4370669693075,6.45525704239691,4.07882945683058,8.83168462796324
2019,Equatorial Guinea,GNQ,0.968228,0.4170107512,0.718326,0.615120081495,-0.198109330295,6.08405563716537,3.69951359827261,8.46859767605813
2020,Equatorial Guinea,GNQ,0.985889,0.385346597245,0.968228,0.4170107512,-0.0316641539549999,6.16962689134797,3.7876140080213,8.55163977467465
2021,Equatorial Guinea,GNQ,0.694686,1.23816594355,0.985889,0.385346597245,0.852819346305,6.4726629109208,4.09323430363678,8.85209151820482
2022,Equatorial Guinea,GNQ,0.79884,1.62873315932,0.694686,1.23816594355,0.39056721577,6.52427509811715,4.14211040107731,8.90643979515698
2023,Equatorial Guinea,GNQ,6.10956715422845,0.26085890005,0.79884,1.62873315932,-1.36787425927,6.10956715422845,3.72418735986176,8.49494694859514
2016,Eritrea,ERI,1.580313,2.882658472,,,,,,
2017,Eritrea,ERI,1.057927,1.877645811,1.580313,2.882658472,-1.005012661,7.05951980117622,4.68496068799723,9.43407891435521
2018,Eritrea,ERI,0.824314,2.102048844,1.057927,1.877645811,0.224403033,6.87150655682472,4.49354790631334,9.2494652073361
2019,Eritrea,ERI,3.925753,2.28711003016,0.824314,2.102048844,0.18506118616,6.84742961799942,4.4671186259777,9.22774061002114
2020,Eritrea,ERI,4.293659,3.459464253444,3.925753,2.28711003016,1.172354223284,8.57424444985863,6.22619376285115,10.9222951368661
2021,Eritrea,ERI,4.158188,4.8424026292,4.293659,3.459464253444,1.382938375756,9.26435923490279,6.92263647271392,11.6060819970917
2022,Eritrea,ERI,3.138257,3.40146030966,4.158188,4.8424026292,-1.44094231954,8.76789979680392,6.41998725971502,11.1158123338928
2023,Eritrea,ERI,7.31399976979468,0.65120470345,3.138257,3.40146030966,-2.75025560621,7.31399976979468,4.95021095500655,9.67778858458282
2016,Eswatini,SWZ,2.00807,0.568813299268063,,,,,,
2017,Eswatini,SWZ,2.276614,0.808473377167573,2.00807,0.568813299268063,0.23966007789951,6.76312152104152,4.39181068737341,9.13443235470962
2018,Eswatini,SWZ,2.516879,0.563348127713323,2.276614,0.808473377167573,-0.24512524945425,6.80204245234917,4.4322404093461,9.17184449535224
2019,Eswatini,SWZ,3.445757,0.973480008099613,2.516879,0.563348127713323,0.41013188038629,7.03527744940938,4.66877860877065,9.40177629004811
2020,Eswatini,SWZ,2.027856,0.871271100551995,3.445757,0.973480008099613,-0.102208907547618,7.41063392385104,5.05116186030152,9.77010598740055
2021,Eswatini,SWZ,1.727873,2.3500822792735,2.027856,0.871271100551995,1.47881117872151,7.32206225229447,4.95513978887831,9.68898471571064
2022,Eswatini,SWZ,1.359655,1.587557480075,1.727873,2.3500822792735,-0.7625247991985,6.99671793775587,4.62362165074953,9.36981422476221
2023,Eswatini,SWZ,6.56139926806307,0.88334132899987,1.359655,1.587557480075,-0.70421615107513,6.56139926806307,4.18354998013645,8.93924855598969
2016,Ethiopia,ETH,592.347995,509.638481235052,,,,,,
2017,Ethiopia,ETH,550.131803,548.254520906886,592.347995,509.638481235052,38.6160396718346,469.842308561846,451.884206975023,487.80041014867
2018,Ethiopia,ETH,441.344837,536.27129001257,550.131803,548.254520906886,-11.983230894317,449.583495578487,433.325602467841,465.841388689133
2019,Ethiopia,ETH,511.895988,526.273122774419,441.344837,536.27129001257,-9.99816723815081,399.603985181142,386.188724076952,413.019246285333
2020,Ethiopia,ETH,351.545669,360.36006799414,511.895988,526.273122774419,-165.913054780279,371.172407490846,356.260593837116,386.084221144576
2021,Ethiopia,ETH,260.341739,276.800824946833,351.545669,360.36006799414,-83.5592430473066,266.824206546305,256.751451725321,276.896961367289
2022,Ethiopia,ETH,486.817352,460.00026100954,260.341739,276.800824946833,183.199436062707,288.316687697223,279.077787143945,297.555588250501
2023,Ethiopia,ETH,474.573498957909,696.294975032334,486.817352,460.00026100954,236.294714022794,474.573498957909,458.612688874227,490.53430904159
2016,Fiji,FJI,6.48217,2.41074073296741,,,,,,
2017,Fiji,FJI,7.490903,53.0991528726066,6.48217,2.41074073296741,50.6884121396392,26.9476136091309,24.5052934659569,29.3899337523049
2018,Fiji,FJI,5.508628,2.56018816476758,7.490903,53.0991528726066,-50.538964707839,12.0671550736022,9.25577815967085,14.8785319875335
2019,Fiji,FJI,6.957893,3.66351820968558,5.508628,2.56018816476758,1.103330044918,9.32632720355594,6.99050284895247,11.6621515581594
2020,Fiji,FJI,5.36435,3.0315944304865,6.957893,3.66351820968558,-0.631923779199081,9.76840781591273,7.44013591718533,12.0966797146401
2021,Fiji,FJI,64.856243,72.1186128157093,5.36435,3.0315944304865,69.0870183852228,33.1273637066696,30.4990984782982,35.755628935041
