year,recipient_name,purpose_code,climate_adaptation,usd_disbursement,usd_disbursement_deflated
2020,Haiti,31130,2,0.266188,0.317967
2020,Pakistan,11420,2,0.112252,0.108166
2020,Mexico,21010,2,0.04921,0.058782
2020,Mexico,23183,2,0.492097,0.587818
2020,Mexico,23210,2,0.492097,0.587818
2020,Mexico,23220,2,0.246048,0.293909
2020,Mexico,23230,2,2.214435,2.645182
2020,Mexico,23240,2,0.738145,0.881727
2020,Mexico,23270,2,0.098419,0.117564
2020,Mexico,23630,2,0.04921,0.058782
2020,Mexico,31120,2,0.492097,0.587818
2020,Mexico,31220,2,0.04921,0.058782
2020,Brazil,23230,2,0.039279,0.037801
2020,"America, regional",24010,2,0,0
2020,"Caribbean, regional",43060,2,13.896137,16.599187
2020,"Far East Asia, regional",31130,2,1.901282,2.271116
2020,"Far East Asia, regional",31140,2,1.901282,2.271116
2020,"Far East Asia, regional",31161,2,1.901282,2.271116
2020,"Far East Asia, regional",31181,2,1.901282,2.271116
2020,"Far East Asia, regional",31194,2,1.901282,2.271116
2020,"Far East Asia, regional",41010,2,1.901282,2.271116
2020,"Far East Asia, regional",43040,2,3.802564,4.542232
2020,"Far East Asia, regional",43060,2,1.901282,2.271116
2020,Nigeria,43082,2,0.471909,0.454732
2020,Jamaica,43060,2,0.086162,0.102922
2020,"Oceania, regional",24010,2,0,0
2020,Zimbabwe,41010,2,0.086937,0.103848
2020,Benin,41082,2,0.319293,0.341184
2020,"Asia, regional",43082,2,0.60156,0.607294
2020,Namibia,41082,2,0.007471,0.008924
2020,"Caribbean & Central America, regional",31130,2,1.677602,2.003926
2020,"Caribbean & Central America, regional",31140,2,1.677602,2.003926
2020,"Caribbean & Central America, regional",31161,2,1.946018,2.324554
2020,"Caribbean & Central America, regional",31181,2,1.946018,2.324554
2020,"Caribbean & Central America, regional",31194,2,1.677602,2.003926
2020,"Caribbean & Central America, regional",43040,2,3.355204,4.007852
2020,"Caribbean & Central America, regional",43060,2,1.83895,2.191401
2020,"Bilateral, unspecified",14031,2,0.854806,0.823691
2020,Uzbekistan,23230,2,0,0
2020,"Africa, regional",31282,2,0.08388,0.100196
2020,Dominica,41010,2,1.463268,1.55474
2020,Dominica,43060,2,0.088309,0.105487
2020,Côte d'Ivoire,31162,2,0.230756,0.275641
2020,West Bank and Gaza Strip,43030,2,0.252684,0.243222
2020,"Africa, regional",31382,2,0.02796,0.033398
2020,"South of Sahara, regional",25030,2,0,0
2020,"South of Sahara, regional",43040,2,3.060093,3.030148
2020,"America, regional",31182,2,0.059648,0.071251
2020,"America, regional",31282,2,0.011184,0.01336
2020,"America, regional",31382,2,0.003728,0.004454
2020,Argentina,15170,2,0.059999,0.071669
2020,"Asia, regional",24010,2,0,0
2020,Burkina Faso,43040,2,22.82692,22.001036
2020,Senegal,31120,2,8.8203,8.548459
2020,Senegal,31140,2,3.438984,3.497688
2020,Senegal,31193,2,0.16527,0.197418
2020,Senegal,31194,2,0.35659,0.411958
2020,"Africa, regional",15170,2,0.708321,0.846102
2020,"America, regional",43060,2,0.452377,0.469266
2020,Burkina Faso,14015,2,0.096241,0.092649
2020,"Oceania, regional",41081,2,0.874048,1.040862
2020,West Bank and Gaza Strip,14021,2,0.014245,0.013727
2020,Tunisia,41040,2,0.029376,0.028306
2020,Burkina Faso,31163,2,2.719767,2.772301
2020,Burkina Faso,41010,2,0.559201,0.667975
2020,Burkina Faso,41030,2,0.22368,0.26719
2020,Saint Lucia,43060,2,0.084999,0.101532
2020,Cambodia,43072,2,0.095593,0.114188
2020,Philippines,43072,2,0.098486,0.117644
2020,Saint Lucia,41010,2,0.672455,0.677419
2020,Namibia,41010,2,0.00167,0.001995
2020,Antigua and Barbuda,43060,2,0.089562,0.106983
2020,Madagascar,41082,2,0.025112,0.028769
2020,Antigua and Barbuda,41010,2,0.134342,0.160474
2020,Senegal,31162,2,0.018722,0.022364
2020,"Caribbean, regional",32130,2,0,0
2020,Bangladesh,16010,2,0.226298,0.270316
2020,Burkina Faso,14031,2,1.048541,1.010348
2020,Bangladesh,14050,2,0.018782,0.022435
2020,"South America, regional",43010,2,284.900285,274.53006
2020,Colombia,14010,2,0,0
2020,Haiti,31281,2,0.03693,0.044113
2020,Dominica,15110,2,0.084229,0.100613
2020,Dominica,15125,2,0.140382,0.167689
2020,Dominica,15170,2,0.062118,0.0742
2020,Dominica,32310,2,0.280763,0.335377
2020,"Africa, regional",31182,2,2.723128,2.829177
2020,"Asia, regional",31182,2,0.089472,0.106876
2020,"Asia, regional",31282,2,0.016776,0.02004
2020,"Asia, regional",31382,2,0.005592,0.00668
2020,Haiti,31166,2,0.26513,0.316703
2020,Haiti,31193,2,0.353507,0.422271
2020,Uganda,43040,2,1.547498,1.559752
2020,Nigeria,31110,2,0.834215,0.842123
2020,Nigeria,31163,2,0.410277,0.414167
2020,Burkina Faso,41081,2,0.012652,0.014494
2020,Peru,41082,2,0.596481,0.712507
2020,Peru,14010,2,0.610263,0.726299
2020,Peru,14015,2,4.239617,4.358267
2020,Peru,14040,2,0.596481,0.712507
2020,Belize,12264,2,0.003639,0.004346
2020,Saint Vincent and the Grenadines,12264,2,0.003639,0.004346
2020,"Bilateral, unspecified",32182,2,2.614919,2.639699
2020,"South America, regional",21010,2,0.246049,0.29391
2020,"South America, regional",23183,2,2.460483,2.939091
2020,"South America, regional",23210,2,2.460483,2.939091
2020,"South America, regional",23230,2,11.072174,13.225912
2020,"South America, regional",23240,2,3.690725,4.408637
2020,"South America, regional",23270,2,0.492097,0.587818
2020,"South America, regional",23630,2,0.246049,0.29391
2020,"South America, regional",31220,2,0.251062,0.299028
2020,Ecuador,32130,2,0,0
2020,Bangladesh,23230,2,0,0
2020,South Sudan,41010,2,1.847761,1.865278
2020,"Africa, regional",31120,2,5.789584,6.870138
2020,"Africa, regional",31140,2,10.541707,11.633191
2020,"Africa, regional",31181,2,5.592008,6.679754
2020,"Africa, regional",31194,2,5.592008,6.679754
2020,"South & Central Asia, regional",31120,2,0.894721,1.06876
2020,"South & Central Asia, regional",31130,2,0.894721,1.06876
2020,"South & Central Asia, regional",31140,2,0.894721,1.06876
2020,"South & Central Asia, regional",31161,2,0.894721,1.06876
2020,"South & Central Asia, regional",31181,2,0.894721,1.06876
2020,"South & Central Asia, regional",31194,2,0.894721,1.06876
2020,"South & Central Asia, regional",41010,2,0.894721,1.06876
2020,"South & Central Asia, regional",43040,2,1.789442,2.13752
2020,Marshall Islands,41010,2,0.292261,0.321523
2020,Peru,15150,2,0.235607,0.260279
2020,Mali,31162,2,0.018722,0.022364
2020,Saint Vincent and the Grenadines,41010,2,0.176219,0.210497
2020,Saint Vincent and the Grenadines,43060,2,0.131886,0.15754
2020,"South America, regional",41081,2,0.554046,0.588215
2020,"Caribbean & Central America, regional",31182,2,0.134208,0.160314
2020,"Caribbean & Central America, regional",41081,2,0.134208,0.160314
2020,Kenya,15170,2,0.024381,0.029124
2020,Panama,23230,2,0,0
2020,"Eastern Africa, regional",41082,2,0.55335,0.558595
2020,"Caribbean & Central America, regional",21010,2,0.103341,0.123441
2020,"Caribbean & Central America, regional",23183,2,1.033403,1.234418
2020,"Caribbean & Central America, regional",23210,2,1.033403,1.234418
2020,"Caribbean & Central America, regional",23220,2,0.516702,0.617209
2020,"Caribbean & Central America, regional",23230,2,4.650313,5.554883
2020,"Caribbean & Central America, regional",23240,2,1.550104,1.851627
2020,"Caribbean & Central America, regional",23270,2,0.20668,0.246884
2020,"Caribbean & Central America, regional",23630,2,0.103341,0.123441
2020,"Caribbean & Central America, regional",31220,2,0.103341,0.123441
2020,Thailand,31382,2,0.073673,0.088004
2020,Viet Nam,31382,2,0.073673,0.088004
2020,Senegal,15112,2,0.139896,0.149396
2020,Senegal,15170,2,0.23183,0.26481
2020,Senegal,31166,2,0.046722,0.055376
2020,"Caribbean, regional",15111,2,2.299205,2.59693
2020,Tonga,43060,2,0.755817,0.802049
2020,Nigeria,41010,2,0.150723,0.180042
2020,"Oceania, regional",74020,2,0.370424,0.393083
2020,Senegal,23210,2,1.833909,1.774448
2020,Senegal,31281,2,0.023687,0.028294
2020,Palau,41020,2,0.281724,0.267935
2020,Palau,41030,2,0.227038,0.260624
2020,Ghana,41081,2,0.020541,0.021398
2020,"Africa, regional",24010,2,0,0
2020,India,15170,2,0.069013,0.07379
2020,Ghana,41082,2,0.033509,0.038392
2020,Tunisia,31182,2,0.671741,0.70438
2020,South Africa,11420,2,0.013786,0.016468
2020,Rwanda,11420,2,0.27576,0.3294
2020,Ghana,43060,2,0.049389,0.058996
2020,Guatemala,31110,2,0.032598,0.038939
2020,Suriname,74020,2,0.08618,0.102944
2020,Malaysia,41082,2,1.038203,1.067935
2020,"Africa, regional",11420,2,0.380256,0.454223
2020,Myanmar,24030,2,0.0932,0.111329
2020,Myanmar,24040,2,0.2796,0.333988
2020,Myanmar,24081,2,0.2796,0.333988
2020,Grenada,41010,2,0.151805,0.178366
2020,Grenada,43060,2,0.090993,0.108693
2020,Côte d'Ivoire,41082,2,0.044736,0.053438
2020,Belize,41010,2,0.472342,0.53047
2020,Belize,43060,2,0.232324,0.277515
2020,Bangladesh,11330,2,3.280644,3.918789
2020,Bangladesh,23183,2,1.938562,2.315648
2020,Bangladesh,31181,2,0.3728,0.445317
2020,Bangladesh,31220,2,1.714882,2.048458
2020,Bangladesh,31381,2,0.07456,0.089063
2020,Belize,74020,2,0.08618,0.102944
2020,Saint Vincent and the Grenadines,74020,2,0.086438,0.103251
2020,Kenya,31181,2,0.055955,0.057595
2020,Morocco,15170,2,0.156576,0.187033
2020,Morocco,25030,2,0.104384,0.124689
2020,Morocco,31194,2,0.156576,0.187033
2020,Morocco,31220,2,0.052192,0.062344
2020,"Europe, regional",24010,2,0,0
2020,Myanmar,43072,2,0.095593,0.114188
2020,"South of Sahara, regional",31161,2,7.977208,8.00041
2020,Suriname,12264,2,0.00375,0.00448
2020,Rwanda,43040,2,7.169778,7.192836
2020,Mali,43060,2,0.176897,0.177411
2020,Benin,52010,2,0.968661,0.971478
2020,Bangladesh,14015,2,1.218725,1.22227
2020,Mozambique,52010,2,1.709531,1.712043
2020,"Africa, regional",14040,2,10.198882,10.228917
2020,Somalia,15150,2,0.94245,0.945191
2020,"Africa, regional",43071,2,0.831681,0.8341
2020,Viet Nam,15150,2,0.093827,0.0941
2020,"South of Sahara, regional",31220,2,1.770046,1.775194
2020,Benin,14040,2,5.433234,5.449037
2020,Mozambique,14040,2,1.382029,1.386048
2020,Kenya,14015,2,1.269439,1.27291
2020,"South of Sahara, regional",31210,2,5.071225,5.085975
2020,Mali,31163,2,1.108234,1.111457
2020,Somalia,43010,2,4.311076,4.323615
2020,Mali,52010,2,3.53369,3.543968
2020,West Bank and Gaza Strip,15220,2,0.691126,0.693136
2020,Ukraine,14021,2,0.03108,0.031563
2020,Kiribati,41010,2,0.13421,0.129942
2020,Papua New Guinea,41030,2,8.3e-05,9.5e-05
2020,Papua New Guinea,41082,2,0.028495,0.02711
2020,Fiji,41010,2,0.003509,0.003562
2020,Fiji,41082,2,5e-05,5.7e-05
2020,India,16010,2,1.253606,1.261274
2020,"Oceania, regional",41082,2,0.128622,0.140066
2020,Viet Nam,14040,2,0.430463,0.456793
2020,India,23240,2,0,0
2020,"Caribbean, regional",23260,2,0.848629,0.900538
2020,"Far East Asia, regional",23210,2,0.901729,0.956886
2020,Indonesia,23260,2,0.003216,0.003412
2020,Timor-Leste,74020,2,0.008363,0.008874
2020,Tokelau,74020,2,0.091513,0.097111
2020,Fiji,14020,2,1.29769,1.377068
2020,"Oceania, regional",15110,2,2.433169,2.582002
2020,"Oceania, regional",14015,2,2.160365,2.292511
2020,"Oceania, regional",14010,2,0.17608,0.186851
2020,Solomon Islands,32120,2,0.040502,0.042979
2020,Fiji,43040,2,0.324423,0.344267
2020,Samoa,41081,2,0.006488,0.006885
2020,Tokelau,41081,2,0.006488,0.006885
2020,Vanuatu,14081,2,0.009733,0.010328
2020,Sudan,14010,2,0.736951,0.743937
2020,Sudan,14015,2,1.4739,1.487874
2020,Philippines,43082,2,0.205769,0.20772
2020,Malawi,72010,2,1.656271,1.671972
2020,Malawi,74020,2,1.16784,1.17891
2020,Malawi,99810,2,3.417714,3.450111
2020,South Africa,43082,2,0.499778,0.504515
2020,"Caribbean, regional",15110,2,0.228602,0.23077
2020,"Asia, regional",14010,2,1.795562,1.812584
2020,"Asia, regional",14040,2,0.897781,0.906292
2020,"Melanesia, regional",43082,2,6.013038,6.070039
2020,"Asia, regional",22030,2,0.155362,0.156835
2020,"South of Sahara, regional",43082,2,3.499435,3.53261
2020,"Africa, regional",12262,2,0.296332,0.299141
2020,"Africa, regional",14010,2,0.804283,0.811907
2020,"Africa, regional",16010,2,0.592663,0.598281
2020,"Africa, regional",52010,2,0.888994,0.897421
2020,"Africa, regional",74020,2,1.918498,1.931319
2020,India,43040,2,1.578742,1.588651
2020,Uganda,32130,2,0.03323,0.033545
2020,"South Asia, regional",32182,2,2.180326,2.200994
2020,South Sudan,31120,2,3.957432,3.982872
2020,South Sudan,52010,2,5.408295,5.459563
2020,Nigeria,32130,2,3.282218,3.313333
2020,Nigeria,33110,2,1.641109,1.656666
2020,Nigeria,43040,2,1.641109,1.656666
2020,Sierra Leone,14010,2,0.073809,0.074509
2020,"Western Africa, regional",43082,2,0.193779,0.195616
2020,Sri Lanka,41082,2,0.499756,0.491128
2020,"Caribbean, regional",12220,2,10.000346,10.095145
2020,"Far East Asia, regional",12110,2,0.144882,0.146255
2020,Sierra Leone,14020,2,14.687539,14.826745
2020,"Far East Asia, regional",41082,2,0.045885,0.04632
2020,Indonesia,41082,2,0.995769,1.003785
2020,Thailand,43082,2,0.257886,0.26033
2020,"Africa, regional",14015,2,0.28216,0.284835
2020,"Bilateral, unspecified",91010,2,0.025458,0.0257
2020,Philippines,41082,2,0.856048,0.863721
2020,Tanzania,43030,2,0.360433,0.363302
2020,Tanzania,43060,2,0.205207,0.207152
2020,Malawi,41082,2,0.520288,0.52522
2020,"Africa, regional",32182,2,9.133117,9.219695
2020,Thailand,41082,2,0.142826,0.14418
2020,Sierra Leone,14021,2,0.543864,0.54902
2020,"Africa, regional",24030,2,15.343434,15.355654
2020,Pakistan,14010,2,0.115702,0.117647
2020,Malawi,73010,2,0.17161,0.173236
2020,Malawi,52010,2,11.219363,11.325717
2020,Sudan,14031,2,1.487994,1.5021
2020,South Africa,41082,2,0.846709,0.850228
2020,Colombia,43082,2,1.433733,1.432413
2020,"America, regional",43082,2,0.169313,0.170918
2020,Malawi,32182,2,0.146733,0.148125
2020,Ethiopia,14020,2,0.321304,0.324349
2020,Ethiopia,14030,2,0.438984,0.428958
2020,"Eastern Africa, regional",43082,2,0.905613,0.914198
2020,"South of Sahara, regional",15150,2,0,0
2020,"South of Sahara, regional",16010,2,0,0
2020,Peru,43082,2,0.396467,0.400225
2020,Ghana,43071,2,0.133551,0.134817
2020,"South of Sahara, regional",41030,2,8.159085,8.165581
2020,"South of Sahara, regional",99810,2,0.038476,0.038841
2020,Yemen,43082,2,0.046024,0.046461
2020,Rwanda,31220,2,0.087381,0.088209
2020,Rwanda,43030,2,0.087381,0.088209
2020,Rwanda,23210,2,0.262143,0.264628
2020,Morocco,31120,2,45.584046,43.92481
2020,Lao People's Democratic Republic,31140,2,0.45419,0.437658
2020,Tunisia,14030,2,0.017094,0.016472
2020,Benin,43030,2,0.587894,0.566495
2020,"Bilateral, unspecified",31194,2,1.456946,1.403913
2020,India,31261,2,0,0
2020,Madagascar,14030,2,0.132339,0.127416
2020,Madagascar,23110,2,0.117607,0.113299
2020,Tunisia,14022,2,0.051993,0.0501
2020,Lao People's Democratic Republic,52010,2,0.22792,0.219624
2020,Ethiopia,14032,2,0,0
2020,Tunisia,14031,2,0,0
2020,Senegal,14031,2,0.068376,0.065887
2020,Senegal,23231,2,0.02849,0.027453
2020,China (People's Republic of),41040,2,1.148923,1.107103
2020,Cameroon,14030,2,0.155289,0.149463
2020,Djibouti,14022,2,0.073211,0.070546
2020,Morocco,31140,2,0,0
2020,Senegal,31220,2,0.190883,0.183935
2020,Mali,31181,2,0.002051,0.001977
2020,Niger,23110,2,0.073844,0.071156
2020,Benin,31194,2,0.007977,0.007686
2020,Madagascar,31181,2,0.612897,0.590588
2020,Morocco,14030,2,0.031129,0.02999
2020,Maldives,14020,2,0,0
2020,Mali,31120,2,7.535855,7.275173
2020,Benin,14031,2,0.232559,0.225507
2020,"Western Africa, regional",41082,2,0.045886,0.044216
2020,China (People's Republic of),16061,2,0.009325,0.008986
2020,"Western Africa, regional",43071,2,0.615385,0.592985
2020,Morocco,14021,2,7.109288,6.850513
2020,Tunisia,12110,2,0.003393,0.003269
2020,Senegal,41040,2,0.046667,0.044967
2020,Vanuatu,43060,2,0.022792,0.021962
2020,"Bilateral, unspecified",11120,2,0.417984,0.402917
2020,Colombia,16061,2,0.001709,0.001647
2020,Mali,12110,2,0,0
2020,Tanzania,31165,2,0.568137,0.547457
2020,Côte d'Ivoire,43060,2,0,0
2020,Senegal,15110,2,0.125356,0.120793
2020,Burkina Faso,23181,2,0.034188,0.032944
2020,Mozambique,41040,2,0.00114,0.001098
2020,Jordan,14022,2,0,0
2020,Nigeria,11420,2,0.00247,0.00238
2020,Peru,12220,2,0.147628,0.142255
2020,Peru,23181,2,0.00188,0.001812
2020,"Western Africa, regional",31163,2,1.226426,1.181785
2020,Lebanon,14015,2,0.009687,0.009334
2020,Jordan,43040,2,0,0
2020,Togo,31181,2,0.010227,0.009855
2020,Armenia,31140,2,10.263589,9.890267
2020,Morocco,99810,2,0.011054,0.010652
2020,Senegal,14015,2,0.01714,0.016516
2020,Nigeria,14021,2,0,0
2020,Togo,14021,2,0.481141,0.463627
2020,Mali,14021,2,0,0
2020,Sri Lanka,14022,2,1.228263,1.183555
2020,Guinea,31165,2,0.022792,0.021962
2020,"Africa, regional",14031,2,0.003499,0.003371
2020,Lao People's Democratic Republic,43040,2,0.153846,0.148246
2020,Burkina Faso,31150,2,0.031121,0.029989
2020,Lao People's Democratic Republic,31120,2,0.434183,0.41838
2020,West Bank and Gaza Strip,31161,2,0.004786,0.004612
2020,Tunisia,14021,2,41.641804,41.673239
2020,Mali,23110,2,0.019469,0.01876
2020,Morocco,15190,2,2.279202,2.19624
2020,Mali,23630,2,0,0
2020,Iraq,14031,2,3.988604,3.843421
2020,Dominican Republic,31261,2,0.854701,0.82359
2020,Chad,41081,2,0.004103,0.003953
2020,Niger,31163,2,0.596791,0.584816
2020,Myanmar,41030,2,0,0
2020,El Salvador,41082,2,0.19256,0.185551
2020,Tunisia,41082,2,0.730105,0.70353
2020,Mozambique,41081,2,0.049349,0.047552
2020,Mauritania,31140,2,0,0
2020,Wallis and Futuna,31110,2,0.014714,0.014178
2020,Madagascar,14031,2,0.538766,0.519421
2020,Tunisia,41081,2,0.014091,0.013579
2020,Democratic Republic of the Congo,43030,2,0,0
2020,"Western Africa, regional",31192,2,0,0
2020,Burkina Faso,31181,2,0.06432,0.064122
2020,Togo,14031,2,0.626873,0.604284
2020,Dominican Republic,14022,2,9.318842,8.979641
2020,Kenya,12230,2,0.840477,0.809885
2020,Madagascar,43030,2,6.058657,5.838125
2020,Senegal,72040,2,0.02849,0.027453
2020,"Bilateral, unspecified",41040,2,4.99138,4.809173
2020,Mali,14030,2,0.691671,0.69377
2020,Sri Lanka,14021,2,5.467536,5.26852
2020,Cameroon,14022,2,21.496187,20.713738
2020,Brazil,43030,2,5.858831,5.645572
2020,Côte d'Ivoire,31165,2,0.013675,0.013177
2020,Cambodia,15160,2,0.168114,0.161995
2020,Senegal,14021,2,20.054671,19.324683
2020,Mali,31165,2,0.015584,0.015017
2020,Lao People's Democratic Republic,31162,2,0.381673,0.36778
2020,Senegal,31261,2,0.01714,0.016516
2020,Ghana,12264,2,0.031454,0.030309
2020,Senegal,14032,2,0.011396,0.010981
2020,Benin,31120,2,0.115177,0.110985
2020,Mauritania,14031,2,2.005765,1.932756
2020,Costa Rica,23181,2,0.037219,0.035865
2020,Benin,31181,2,0.135115,0.130047
2020,"Bilateral, unspecified",12250,2,3.317094,3.196354
2020,Chad,31140,2,2.402195,2.314756
2020,Vanuatu,12382,2,0.005698,0.005491
2020,Indonesia,14010,2,0.055065,0.052914
2020,Senegal,14020,2,0.047863,0.046121
2020,Brazil,16061,2,0.051282,0.049415
2020,Argentina,14031,2,0.018462,0.01779
2020,Suriname,14021,2,0,0
2020,South Africa,14015,2,0,0
2020,Niger,41010,2,0.566181,0.545573
2020,Mali,31261,2,0.017369,0.016736
2020,Tunisia,31120,2,0.386973,0.372887
2020,Pakistan,23220,2,0,0
2020,"Middle Africa, regional",14010,2,0,0
2020,Cameroon,14050,2,0.052115,0.050218
2020,Comoros,43040,2,1.71168,1.649375
2020,"Africa, regional",11120,2,0.701886,0.676338
2020,Chad,14030,2,0.027427,0.026428
2020,Angola,31120,2,0.134416,0.134517
2020,Cambodia,31120,2,0.151409,0.151523
2020,Uganda,31193,2,0,0
2020,Togo,31120,2,0.131595,0.126805
2020,Kenya,14021,2,0.598567,0.571347
2020,Cameroon,14020,2,0.301651,0.290671
2020,Central African Republic,43060,2,0.084897,0.081807
2020,Chad,14021,2,0,0
2020,Togo,31110,2,0.010227,0.009855
2020,Burkina Faso,31166,2,0.117576,0.113295
2020,China (People's Republic of),43030,2,0.22067,0.215146
2020,Benin,23181,2,0.012293,0.011845
2020,Cabo Verde,14022,2,0,0
2020,"South America, regional",41020,2,23.363828,22.513512
2020,Senegal,52010,2,0.512821,0.494154
2020,China (People's Republic of),11420,2,0.008752,0.008434
2020,Madagascar,43060,2,3.726495,3.602286
2020,Lebanon,72010,2,0.041442,0.039933
2020,Tanzania,14022,2,9.25687,8.919925
2020,Chad,15150,2,0.296296,0.285511
2020,"Oceania, regional",12110,2,2.279202,2.19624
2020,Haiti,31220,2,0.678136,0.653453
2020,"Bilateral, unspecified",11230,2,0.529915,0.510626
2020,Democratic Republic of the Congo,12261,2,0.779211,0.750849
2020,Mauritius,41010,2,0.197357,0.190173
2020,Niger,14031,2,0.202279,0.194916
2020,Mauritania,31165,2,0,0
2020,Mauritania,16010,2,5.698006,5.490601
2020,Togo,23210,2,0.189365,0.182472
2020,Burkina Faso,14030,2,0.214245,0.206253
2020,Guinea-Bissau,23110,2,0.022799,0.021969
2020,Haiti,31140,2,0.112696,0.108518
2020,Morocco,31165,2,0.23755,0.228903
2020,Colombia,72040,2,0.174691,0.168332
2020,Algeria,41081,2,0.005698,0.005491
2020,Senegal,14022,2,0.001341,0.001292
2020,Comoros,11120,2,0.004558,0.004392
2020,China (People's Republic of),14020,2,0.346206,0.333604
2020,Mauritania,14010,2,0,0
2020,"Bilateral, unspecified",31165,2,0.131478,0.126692
2020,West Bank and Gaza Strip,14031,2,0.003276,0.003157
2020,Benin,23110,2,0.116239,0.112008
2020,Mauritania,31320,2,0.396814,0.38237
2020,North Macedonia,41010,2,0.00057,0.000549
2020,Mali,31166,2,0.004843,0.004667
2020,China (People's Republic of),14031,2,31.267637,30.129511
2020,"Far East Asia, regional",31165,2,1.481027,1.427118
2020,Mali,31130,2,0.297592,0.299405
2020,Brazil,23240,2,20.2849,19.54654
2020,Chad,14032,2,0,0
2020,Burkina Faso,14021,2,0.007774,0.007482
2020,Senegal,12240,2,0.66024,0.636133
2020,"Africa, regional",11330,2,0.797721,0.768684
2020,Benin,43060,2,3.418803,3.294361
2020,Kenya,41040,2,1.12602,1.085888
2020,"Western Africa, regional",24030,2,37.887272,36.508194
2020,Georgia,14021,2,0,0
2020,Morocco,32130,2,0.443052,0.426925
2020,Burkina Faso,12261,2,0.569801,0.54906
2020,Madagascar,31220,2,0.22792,0.219624
2020,Madagascar,43072,2,0.45584,0.439248
2020,Türkiye,14031,2,0,0
2020,Viet Nam,31161,2,0,0
2020,Tunisia,74020,2,0.054701,0.05271
2020,Malaysia,15150,2,0.003419,0.003294
2020,Senegal,11320,2,0.054983,0.052981
2020,Senegal,15190,2,0.01127,0.010859
2020,Comoros,23183,2,0.164103,0.158129
2020,Brazil,11420,2,0.019764,0.019023
2020,Philippines,23231,2,0.031339,0.030198
2020,Burkina Faso,14050,2,0.483876,0.466189
2020,Mozambique,31165,2,0.013353,0.012867
2020,Lebanon,14050,2,1.150143,1.107265
2020,Senegal,11230,2,0.002279,0.002196
2020,Libya,31120,2,1.067833,1.029834
2020,Cambodia,11420,2,0.005698,0.005491
2020,Mauritius,14022,2,0.010256,0.009871
2020,Colombia,33210,2,0.264957,0.255313
2020,Vanuatu,41082,2,0.039886,0.038434
2020,Guinea,31120,2,2.261772,2.179445
2020,Mexico,43030,2,0.388944,0.433641
2020,Bosnia and Herzegovina,41010,2,0.39921,0.384197
2020,Nigeria,31191,2,0,0
2020,India,31191,2,5.990534,5.781738
2020,Senegal,43072,2,0,0
2020,Cambodia,14021,2,0,0
2020,Yemen,41040,2,0.291282,0.28068
2020,"South of Sahara, regional",24030,2,0.421378,0.40604
2020,Kazakhstan,16061,2,0.01503,0.014483
2020,Comoros,41020,2,0.320263,0.308606
2020,Malaysia,12182,2,0.009117,0.008785
2020,Morocco,14022,2,3.522735,3.394509
2020,Morocco,14081,2,0.001186,0.001143
2020,Congo,14022,2,0.109864,0.105865
2020,Chad,41082,2,0.004712,0.004541
2020,Djibouti,43082,2,0.011861,0.011429
2020,Bolivia,14022,2,0,0
2020,Argentina,41082,2,0.004558,0.004392
2020,Zimbabwe,41081,2,0.008214,0.007915
2020,Cameroon,43073,2,0.003419,0.003294
2020,Senegal,31181,2,0.009157,0.008823
2020,Viet Nam,72010,2,0.005698,0.005491
2020,India,14021,2,0.010669,0.010268
2020,Gabon,14022,2,0,0
2020,Jordan,14021,2,11.396011,10.981202
2020,Madagascar,14022,2,3.293775,3.173884
2020,Guatemala,41082,2,0.19593,0.188798
2020,Indonesia,14022,2,0,0
2020,Tanzania,14021,2,0.046011,0.044281
2020,Lebanon,31140,2,0.031937,0.030772
2020,Sudan,31161,2,0.001709,0.001647
2020,Kenya,31282,2,0.54359,0.523803
2020,Cameroon,32268,2,0.039941,0.038487
2020,Mali,41040,2,0.013897,0.013392
2020,India,23230,2,0.082328,0.082147
2020,Mongolia,32220,2,0.208561,0.210111
2020,Ukraine,23630,2,0.117471,0.118344
2020,Serbia,31120,2,12.786957,12.881999
2020,Brazil,14040,2,0.041907,0.042218
2020,Mongolia,31140,2,0.048702,0.049064
2020,Ghana,31166,2,0.000812,0.000818
2020,Ecuador,31166,2,0.001266,0.001276
2020,Kosovo,14050,2,0.088345,0.088488
2020,North Macedonia,14020,2,0.13604,0.137051
2020,Serbia,14020,2,0.12143,0.122332
2020,"Bilateral, unspecified",15130,2,0.129871,0.130837
2020,Kenya,31192,2,0.061689,0.062147
2020,North Macedonia,43060,2,2.129925,2.174486
2020,Kosovo,14022,2,0.024574,0.025088
2020,Honduras,74020,2,2.145176,2.190056
2020,China (People's Republic of),14010,2,0.026577,0.027133
2020,China (People's Republic of),74020,2,0.275005,0.28076
2020,Brazil,43040,2,0.172491,0.1761
2020,Brazil,11220,2,0.030424,0.03106
2020,Tajikistan,43030,2,0.958466,0.978519
2020,Brazil,31261,2,0.004792,0.004893
2020,Nicaragua,31120,2,0.430377,0.437895
2020,Nicaragua,31182,2,0.129668,0.13238
2020,Guatemala,31140,2,0.002662,0.002718
2020,"Far East Asia, regional",31210,2,0.183932,0.18778
2020,"Bilateral, unspecified",43073,2,0.191693,0.195704
2020,China (People's Republic of),14015,2,0.292784,0.298642
2020,China (People's Republic of),31140,2,0.111821,0.114161
2020,"South of Sahara, regional",43030,2,0.612354,0.625165
2020,Mongolia,16061,2,0.007258,0.00741
2020,Brazil,31140,2,0.426844,0.42686
