year,recipient_name,usd_disbursement,usd_disbursement_deflated
2021,Dominican Republic,521.393492,489.941418000001
2021,Ecuador,276.994645,261.986185000001
2021,Egypt,9127.08245800003,8705.970441
2021,Sierra Leone,706.748291000001,683.222960999999
2021,El Salvador,271.085970000001,262.022698000002
2021,Solomon Islands,264.309319,252.426753
2021,Tajikistan,598.801410000001,577.483605999999
2021,Equatorial Guinea,13.347192,12.710089
2021,Eswatini,133.532904,133.776799
2021,Ethiopia,2909.99296800001,2860.94436600001
2021,Gabon,121.130151,115.507495
2021,Pakistan,3888.866957,3771.509571
2021,Togo,354.546047999999,338.419508000001
2021,Yemen,1775.969201,1723.439229
2021,Gambia,261.651667,251.421932
2021,Georgia,976.297521,921.343552000003
2021,Afghanistan,2521.470493,2481.318479
2021,Ghana,1571.839534,1529.282477
2021,Grenada,78.440161,75.837742
2021,Guinea,598.682024000001,576.654311999998
2021,Guinea-Bissau,173.983411,166.89952
2021,Haiti,868.112619,859.535486000001
2021,Honduras,693.512495999999,682.454865999998
2021,Iraq,1460.154348,1368.498042
2021,Jamaica,72.2504040000001,72.0210739999997
2021,Jordan,3303.021057,3257.719235
2021,Kenya,3424.098001,3328.456575
2021,Kosovo,468.114481000001,449.076115
2021,Kyrgyzstan,535.300068,518.695065
2021,Lesotho,204.748329,205.404375
2021,Panama,145.064035,133.289664
2021,Liberia,598.140897,586.618384999999
2021,Madagascar,1029.075693,994.485964999996
2021,Malawi,1180.610502,1169.464558
2021,Rwanda,1338.762242,1287.07076
2021,Samoa,92.7468509999999,89.123654
2021,Mali,1322.015593,1284.512582
2021,Uzbekistan,1302.41531,1208.594413
2021,Vanuatu,146.5609,142.200022
2021,Niger,1611.764663,1564.593494
2021,Mauritania,486.179895000001,466.546639
2021,Moldova,677.965629999999,646.518884999998
2021,Mongolia,403.255691,383.799846
2021,Montenegro,212.364634,199.324443
2021,Morocco,2085.589012,1945.293051
2021,Mozambique,2223.021548,2187.893407
2021,Myanmar,1373.127482,1287.427687
2021,Bosnia and Herzegovina,777.983200999997,739.260694999996
2021,Namibia,233.83801,230.154714
2021,Nepal,1654.852176,1608.387411
2021,Nicaragua,788.710075,761.181181999999
2021,Serbia,977.326453,911.600277000001
2021,North Macedonia,413.498692,389.240760999999
2021,Nigeria,3185.09677800001,3126.886506
2021,Angola,287.044809999999,276.473418
2021,Argentina,196.877467,187.201596
2021,Armenia,336.440727999999,319.995434
2021,Bangladesh,5754.72930100002,5293.01008599999
2021,Benin,882.877318999999,862.750417999999
2021,Bolivia,648.621015000001,611.757535
2021,Burkina Faso,1485.593491,1428.881948
2021,Burundi,548.905616000001,529.903738
2021,Cameroon,1114.333277,1070.523088
2021,Central African Republic,402.077401,386.687647
2021,Chad,527.312573000001,503.879482
2021,Colombia,1862.66545300001,1807.05070300001
2021,Comoros,145.32943,138.144657
2021,Senegal,1498.20258,1440.070783
2021,Somalia,1833.206908,1737.2649
2021,South Africa,1603.0325,1600.712547
2021,South Sudan,1079.610852,1067.082798
2021,Sri Lanka,813.423179,766.977237
2021,Saint Lucia,96.463712,93.276476
2021,Saint Vincent and the Grenadines,94.738195,91.670739
2021,Sudan,4192.704192,4066.553534
2021,Suriname,31.44873,30.27484
2021,Tanzania,2774.501889,2722.27487999999
2021,Tonga,108.911695,104.3167
2021,Tunisia,1748.21654300001,1639.580763
2021,Uganda,2419.420502,2373.453947
2021,Ukraine,2181.119745,2086.742379
2021,Zambia,1160.362012,1153.89197
2021,"Eastern Africa, regional",317.233149000001,301.955489
2021,"South Asia, regional",146.29853,137.388043
2021,"Africa, regional",4695.52327799998,4524.82498499999
2021,"Europe, regional",1197.670724,1148.883764
2021,Philippines,2156.734356,1919.340761
2021,Viet Nam,2314.151743,2174.13520300001
2021,"Asia, regional",1498.151734,1429.179334
2021,Cambodia,1503.15129100001,1386.00767000001
2021,West Bank and Gaza Strip,1366.47357,1315.660194
2021,India,6364.35633300002,5677.541358
2021,"Western Africa, regional",550.514644,533.428509999999
2021,Guatemala,494.613325999999,491.867902999998
2021,"Far East Asia, regional",428.006593,419.190551
2021,Indonesia,2251.858641,2107.194119
2021,Brazil,1457.838404,1330.795137
2021,"South America, regional",395.325063,382.951196
2021,China (People's Republic of),1183.618167,1116.977122
2021,Bhutan,151.799664,145.340589
2021,"Southern Africa, regional",48.0715940000001,48.33056
2021,Syrian Arab Republic,1164.712169,1098.920764
2021,Peru,407.431910999998,401.771954999993
2021,"South of Sahara, regional",2494.396872,2365.515707
2021,Lebanon,977.048966000003,948.538829000003
2021,Lao People's Democratic Republic,666.281778,636.378698000001
2021,Türkiye,2244.457023,2080.289569
2021,"Caribbean & Central America, regional",242.157724,237.949137
2021,Thailand,386.412114,347.676963
2021,"Middle Africa, regional",145.359127,147.472925
2021,States Ex-Yugoslavia unspecified,26.411616,24.84482
2021,Papua New Guinea,1233.935112,1164.825794
2021,"America, regional",986.489125000001,957.104793
2021,"North of Sahara, regional",421.68265,394.032974
2021,Guyana,157.015861,152.939495
2021,Cuba,151.77392,143.551855
2021,Venezuela,122.261869,122.217301
2021,Timor-Leste,238.372677,231.223699
2021,Kiribati,74.052934,71.5809199999998
2021,"South & Central Asia, regional",107.85353,109.871178
2021,Libya,271.657147,264.895171
2021,"Central Asia, regional",247.965557,239.023227
2021,Belarus,162.471158,156.526023
2021,Iran,271.734428,251.515129
2021,"Central America, regional",78.5832939999999,78.910293
2021,Botswana,110.987576,111.265907
2021,Mexico,780.740335999996,743.943778999998
2021,Malaysia,93.4666930000001,87.9809279999999
2021,Paraguay,251.975823,234.321425
2021,"Oceania, regional",624.288176000001,604.879465
2021,Algeria,244.082848,226.740035
2021,Azerbaijan,185.889427,179.514908
2021,Kazakhstan,112.634495,110.658117
2021,Fiji,581.706777,550.187292
2021,Mauritius,357.665557,305.575612
2021,"Micronesia, regional",0.851179,0.82147
2021,"Melanesia, regional",3.020569,2.830711
2021,"Polynesia, regional",1.178199,1.112324
2021,"Caribbean, regional",162.754598,159.089955
2021,Belize,82.7345340000004,80.3648170000004
2021,Eritrea,45.682764,43.636919
2021,Democratic People's Republic of Korea,12.83791,12.257234
2021,Antigua and Barbuda,6.178279,5.718928
2021,Cabo Verde,176.069428,167.048936
2021,Turkmenistan,31.605459,30.403407
2021,Maldives,189.418423,180.803543
2021,Micronesia,130.710828,137.238481
2021,Marshall Islands,110.665488,115.895637
2021,Palau,49.4002049999999,46.607843
2021,Tuvalu,36.406609,34.930666
