year,recipient_name,usd_disbursement,usd_disbursement_deflated
2021,Tuvalu,36.958825,35.466351
2021,Montserrat,39.78131,37.464001
2021,Nauru,33.947659,33.255982
2021,Niue,28.048432,26.542464
2021,Tokelau,15.068342,14.281387
2021,Wallis and Futuna,110.798645,101.454262
2021,Saint Helena,53.954656,50.838068
2022,Samoa,138.301268,138.301268
2022,"Bilateral, unspecified",78997.8303860006,78997.8303860006
2022,Ukraine,28796.826273,28796.826273
2022,Senegal,1639.933211,1639.933211
2022,China (People's Republic of),1191.3146,1191.3146
2022,Morocco,2401.09115799999,2401.09115799999
2022,Tunisia,1813.031314,1813.031314
2022,Egypt,7338.58987800001,7338.58987800001
2022,Angola,232.75416,232.75416
2022,Burundi,616.827952,616.827952
2022,Cameroon,1385.31348599999,1385.31348599999
2022,Democratic Republic of the Congo,3394.543526,3394.543526
2022,Guatemala,465.872647,465.872647
2022,Haiti,952.665246,952.665246
2022,Honduras,954.981062,954.981062
2022,Benin,927.711373000004,927.711373000004
2022,Gambia,287.402343,287.402343
2022,Ghana,1265.489347,1265.489347
2022,Mexico,748.348569999997,748.348569999997
2022,Nicaragua,1443.577154,1443.577154
2022,Dominica,68.887967,68.887967
2022,Grenada,33.292374,33.292374
2022,Bolivia,505.965597,505.965597
2022,Guinea,536.6648,536.6648
2022,Guinea-Bissau,166.053685,166.053685
2022,Jordan,2288.883136,2288.883136
2022,"Africa, regional",3556.892418,3556.892418
2022,Türkiye,2613.510775,2613.510775
2022,"Europe, regional",2085.910041,2085.910041
2022,"America, regional",1402.866352,1402.866352
2022,Afghanistan,3996.472472,3996.472472
2022,Albania,456.439704999999,456.439704999999
2022,Argentina,433.311168,433.311168
2022,Armenia,483.353689,483.353689
2022,Azerbaijan,166.596715,166.596715
2022,Burkina Faso,1556.612606,1556.612606
2022,Bangladesh,6468.446121,6468.446121
2022,Bosnia and Herzegovina,533.380540999999,533.380540999999
2022,Belarus,138.257471,138.257471
2022,Belize,38.8273610000001,38.8273610000001
2022,Brazil,1021.249827,1021.249827
2022,Botswana,100.634089,100.634089
2022,Central African Republic,691.614933000001,691.614933000001
2022,Côte d'Ivoire,2048.06050800001,2048.06050800001
2022,Congo,729.229253000001,729.229253000001
2022,Colombia,2194.69813800001,2194.69813800001
2022,Comoros,139.8119,139.8119
2022,Costa Rica,663.421072,663.421072
2022,Cuba,150.251493,150.251493
2022,Djibouti,231.806378,231.806378
2022,Dominican Republic,449.831979,449.831979
2022,Algeria,239.063776,239.063776
2022,Ecuador,448.725701,448.725701
2022,Eritrea,67.254868,67.254868
2022,Ethiopia,5230.26095200002,5230.26095200002
2022,Fiji,359.31559,359.31559
2022,Gabon,147.126855,147.126855
2022,Georgia,634.282810000001,634.282810000001
2022,Guyana,225.068953,225.068953
2022,Indonesia,2548.17053399999,2548.17053399999
2022,Iran,294.345477,294.345477
2022,Iraq,1781.477683,1781.477683
2022,Jamaica,101.470714,101.470714
2022,Kazakhstan,109.930401,109.930401
2022,Kenya,3186.33513699999,3186.33513699999
2022,Kyrgyzstan,893.988754,893.988754
2022,Cambodia,1687.501601,1687.501601
2022,Lao People's Democratic Republic,648.421011000002,648.421011000002
2022,Equatorial Guinea,14.067798,14.067798
2022,Lebanon,1497.71268,1497.71268
2022,Liberia,525.416845,525.416845
2022,Libya,264.303153,264.303153
2022,Sri Lanka,550.351458000001,550.351458000001
2022,Lesotho,191.787421,191.787421
2022,Moldova,970.9246,970.9246
2022,Madagascar,1084.74016800001,1084.74016800001
2022,Marshall Islands,143.789216,143.789216
2022,North Macedonia,319.890822999999,319.890822999999
2022,Mali,1326.10167,1326.10167
2022,Myanmar,1110.52482,1110.52482
2022,Montenegro,199.242918,199.242918
2022,Mongolia,405.902797,405.902797
2022,Mozambique,2811.274859,2811.274859
2022,Mauritania,498.213667,498.213667
2022,Mauritius,132.75539,132.75539
2022,Malawi,1448.451098,1448.451098
2022,Malaysia,82.119012,82.119012
2022,Namibia,389.763029999999,389.763029999999
2022,Niger,2121.163705,2121.163705
2022,Nigeria,4812.48338699997,4812.48338699997
2022,Nepal,1431.416954,1431.416954
2022,Pakistan,3215.668388,3215.668388
2022,Panama,181.660695,181.660695
2022,Peru,991.802360999999,991.802360999999
2022,Philippines,2075.144458,2075.144458
2022,Palau,56.92584,56.92584
2022,Papua New Guinea,730.229672,730.229672
2022,Paraguay,150.130678,150.130678
2022,West Bank and Gaza Strip,2278.016196,2278.016196
2022,Rwanda,1140.244285,1140.244285
2022,Sudan,1623.127903,1623.127903
2022,Sierra Leone,559.840516,559.840516
2022,El Salvador,757.864081999999,757.864081999999
2022,Serbia,1072.857539,1072.857539
2022,Eswatini,114.77654,114.77654
2022,Syrian Arab Republic,7222.51542200001,7222.51542200001
2022,Chad,745.358084000001,745.358084000001
2022,Togo,453.863700999999,453.863700999999
2022,Thailand,838.692528,838.692528
2022,Tajikistan,664.538267000001,664.538267000001
2022,Turkmenistan,19.050804,19.050804
2022,Tanzania,2923.377899,2923.377899
2022,Uganda,2371.50461900001,2371.50461900001
2022,Uzbekistan,1748.949353,1748.949353
2022,Saint Vincent and the Grenadines,29.404604,29.404604
2022,Venezuela,272.824575,272.824575
2022,Viet Nam,2134.861206,2134.861206
2022,Vanuatu,129.330923,129.330923
2022,Yemen,3738.401466,3738.401466
2022,South Africa,1409.57705,1409.57705
2022,Zambia,1902.307157,1902.307157
2022,Zimbabwe,803.856699,803.856699
2022,Kosovo,407.004502,407.004502
2022,States Ex-Yugoslavia unspecified,17.042619,17.042619
2022,"South Asia, regional",183.350732,183.350732
2022,"South & Central Asia, regional",282.949274,282.949274
2022,Bhutan,219.551174,219.551174
2022,Timor-Leste,231.741589,231.741589
2022,"Western Africa, regional",582.300703999999,582.300703999999
2022,"Southern Africa, regional",63.636413,63.636413
2022,"Eastern Africa, regional",472.910393,472.910393
2022,"Caribbean & Central America, regional",247.039437,247.039437
2022,"Asia, regional",1424.668108,1424.668108
2022,"Central Asia, regional",264.821028,264.821028
2022,"Middle East, regional",1092.474111,1092.474111
2022,Cabo Verde,135.606754,135.606754
2022,India,6262.90141,6262.90141
2022,Democratic People's Republic of Korea,13.541129,13.541129
2022,Somalia,2015.107458,2015.107458
2022,South Sudan,2086.78963100001,2086.78963100001
2022,Sao Tome and Principe,92.3049840000001,92.3049840000001
2022,Maldives,155.217235,155.217235
2022,Kiribati,92.568207,92.568207
2022,Solomon Islands,257.806808,257.806808
2022,Tonga,297.973497,297.973497
2022,"Far East Asia, regional",430.428843,430.428843
2022,"South America, regional",523.413566000001,523.413566000001
2022,"Oceania, regional",427.800922,427.800922
2022,Suriname,70.51824,70.51824
2022,Nauru,35.577536,35.577536
2022,Tuvalu,64.44171,64.44171
2022,Micronesia,153.334922,153.334922
2022,Niue,24.530078,24.530078
2022,"North of Sahara, regional",138.801295,138.801295
2022,"South of Sahara, regional",3449.31537600001,3449.31537600001
2022,Saint Lucia,37.088429,37.088429
2022,"Caribbean, regional",140.602601,140.602601
2022,"Middle Africa, regional",103.034349,103.034349
2022,"Central America, regional",132.319571,132.319571
2022,"Melanesia, regional",2.195562,2.195562
2022,"Micronesia, regional",1.081458,1.081458
2022,"Polynesia, regional",0.434627,0.434627
2022,Tokelau,8.927506,8.927506
2022,Wallis and Futuna,107.33974,107.33974
2022,Montserrat,42.292446,42.292446
2022,Saint Helena,51.607552,51.607552
