year,recipient_name,purpose_code,climate_mitigation,usd_disbursement,usd_disbursement_deflated
2021,Morocco,21020,2,0,0
2021,Senegal,21020,2,0,0
2021,Sri Lanka,14021,2,8.517886,7.798067
2021,Indonesia,23630,2,0.562074,0.514575
2021,Morocco,11330,2,0,0
2021,Philippines,21030,2,25.541105,21.390811
2021,Ethiopia,21020,2,0,0
2021,Egypt,23340,2,0,0
2021,Thailand,41010,2,0.92635,0.775823
2021,Tanzania,23630,2,11.825922,10.826552
2021,Cambodia,23630,2,9.052295,7.581345
2021,Jordan,23630,2,44.764417,40.981521
2021,Sri Lanka,23220,2,0.055116,0.050458
2021,Mexico,23260,2,0,0
2021,Central African Republic,41010,2,0.464066,0.424849
2021,Bolivia,23230,2,9.666977,8.850494
2021,Türkiye,32130,2,0,0
2021,Kenya,32167,2,0,0
2021,"South of Sahara, regional",24040,2,0,0
2021,South Africa,14021,2,0,0
2021,Uzbekistan,14050,2,0,0
2021,Egypt,23183,2,0,0
2021,Türkiye,31210,2,0,0
2021,Azerbaijan,21030,2,41.861085,38.32354
2021,Namibia,23230,2,0,0
2021,Madagascar,43040,2,2.63649,2.413689
2021,Mali,23630,2,11.876097,10.872486
2021,Pakistan,23630,2,0,0
2021,Bolivia,23240,2,0,0
2021,Ecuador,21010,2,10.99123,10.062397
2021,Cameroon,24020,2,0.21871,0.200227
2021,Egypt,14022,2,2.463042,2.254898
2021,Brazil,24030,2,169.701996,155.36103
2021,Côte d'Ivoire,21020,2,11.825922,10.826552
2021,Angola,31161,2,2.389081,2.187188
2021,Brazil,99810,2,0.137725,0.126086
2021,"Africa, regional",43040,2,0,0
2021,Sri Lanka,23630,2,53.552771,45.588555
2021,Lao People's Democratic Republic,41030,2,0.261264,0.239186
2021,"Western Africa, regional",31163,2,0,0
2021,Pakistan,21020,2,1.920233,1.75796
2021,"Bilateral, unspecified",15114,2,0.48539,0.444371
2021,Guinea,23630,2,6.796076,6.221761
2021,"Western Africa, regional",43071,2,0,0
2021,Niger,23220,2,10.122811,9.267365
2021,"Bilateral, unspecified",31194,2,0,0
2021,Dominican Republic,24030,2,0,0
2021,West Bank and Gaza Strip,14022,2,2.588561,2.369811
2021,Mozambique,43030,2,0.230072,0.21063
2021,Ghana,24030,2,0,0
2021,Mexico,23630,2,0,0
2021,Ecuador,14022,2,0,0
2021,Haiti,43030,2,0.877325,0.803185
2021,Bolivia,23110,2,0.012876,0.010783
2021,Democratic Republic of the Congo,11250,2,0.002956,0.002707
2021,Benin,11250,2,0.01088,0.00996
2021,Algeria,12230,2,0.017739,0.01624
2021,Haiti,14015,2,0.053217,0.048719
2021,Niger,14030,2,0.009461,0.008661
2021,Chad,14030,2,0.023652,0.021653
2021,Benin,14030,2,0.038227,0.034997
2021,"Africa, regional",14031,2,0.000315,0.000288
2021,Cameroon,14031,2,0.011826,0.010827
2021,Madagascar,14031,2,0.132568,0.121366
2021,Nepal,14031,2,0.027318,0.025009
2021,Mali,14032,2,0.00473,0.004331
2021,Bolivia,14040,2,0.062677,0.057381
2021,Cameroon,14050,2,0.149689,0.137039
2021,Costa Rica,14081,2,0.007725,0.007072
2021,Djibouti,15112,2,0.013836,0.012667
2021,Burkina Faso,15112,2,0.08219,0.075245
2021,Mauritania,21010,2,0.011826,0.010827
2021,Ecuador,22030,2,0.008278,0.007579
2021,Cameroon,23181,2,0.090248,0.082622
2021,Guinea,23231,2,0.005913,0.005413
2021,Madagascar,23231,2,0.210271,0.192502
2021,Bolivia,23232,2,0.002247,0.002057
2021,Madagascar,23270,2,0.035469,0.032472
2021,Madagascar,31165,2,0.122516,0.112164
2021,Senegal,31165,2,0.005913,0.005413
2021,Morocco,31165,2,0.017739,0.01624
2021,Tunisia,31165,2,0.099338,0.090943
2021,Haiti,31165,2,0.130085,0.119092
2021,Benin,31165,2,0.171596,0.157095
2021,Haiti,31181,2,0.05913,0.054133
2021,Comoros,31192,2,0.044347,0.0406
2021,Madagascar,31261,2,0.00473,0.004331
2021,Argentina,32310,2,0.001948,0.001783
2021,Cabo Verde,41040,2,0.023652,0.021653
2021,Burkina Faso,41040,2,0.047304,0.043306
2021,Senegal,41040,2,0.165563,0.151572
2021,Guinea,43040,2,0.413907,0.378929
2021,"Europe, regional",43081,2,0.003258,0.002983
2021,Haiti,72010,2,0.118259,0.108266
2021,Afghanistan,72040,2,0.035478,0.03248
2021,Haiti,72050,2,0.029565,0.027066
2021,Algeria,72050,2,0.029565,0.027066
2021,Burkina Faso,73010,2,0.024598,0.022519
2021,Tunisia,99820,2,0.04702,0.043046
2021,Morocco,99820,2,0.07539,0.069019
2021,West Bank and Gaza Strip,99820,2,0.09179,0.084034
2021,Armenia,99820,2,0.096715,0.088542
2021,Egypt,99820,2,0.097239,0.089021
2021,Lebanon,99820,2,0.216513,0.198216
2021,"Africa, regional",99820,2,0.362777,0.33212
2021,Tunisia,14032,2,0.017739,0.01624
2021,Congo,14050,2,0.022469,0.02057
2021,"Middle East, regional",15110,2,0.012417,0.011368
2021,Mexico,15110,2,0.023316,0.021346
2021,Senegal,31181,2,0.000887,0.000812
2021,Benin,31261,2,0.007211,0.006602
2021,Morocco,43030,2,0.064357,0.058918
2021,Comoros,23183,2,0.170293,0.155902
2021,Mauritania,41040,2,0.002614,0.002393
2021,Côte d'Ivoire,24030,2,5.912961,5.413276
2021,Armenia,24030,2,0,0
2021,"Africa, regional",11330,2,0.298349,0.273137
2021,Dominican Republic,31261,2,0,0
2021,Central African Republic,14050,2,0,0
2021,Colombia,72040,2,0.197149,0.180488
2021,"Bilateral, unspecified",31165,2,0.10008,0.091623
2021,"Western Africa, regional",16030,2,0.946074,0.866124
2021,Guinea-Bissau,31120,2,0,0
2021,Dominican Republic,31120,2,3.834145,3.510134
2021,Indonesia,24030,2,0,0
2021,Madagascar,31181,2,0.053217,0.048719
2021,"South of Sahara, regional",33130,2,59.129612,54.13276
2021,Kenya,43040,2,10.387282,9.509487
2021,"Eastern Africa, regional",32167,2,19.961047,18.274204
2021,Mauritius,24030,2,3.547777,3.247966
2021,"Southern Africa, regional",41040,2,0,0
2021,"Africa, regional",11220,2,1.005203,0.920257
2021,Uzbekistan,41082,2,0,0
2021,Uzbekistan,23220,2,0,0
2021,Brazil,16050,2,20.695364,18.946466
2021,Brazil,24020,2,37.448347,34.283708
2021,Morocco,32130,2,0,0
2021,Senegal,31220,2,0,0
2021,Egypt,24030,2,54.162725,49.585608
2021,Madagascar,31220,2,0,0
2021,Mali,12220,2,0.886944,0.811991
2021,Angola,31120,2,0,0
2021,Lao People's Democratic Republic,31120,2,0,0
2021,Panama,23110,2,1.182592,1.082655
2021,Malawi,14015,2,0.05913,0.054133
2021,Jamaica,23230,2,0,0
2021,Nepal,23220,2,0,0
2021,Guatemala,32167,2,0,0
2021,Nigeria,31161,2,3.854562,3.528825
2021,Kenya,32130,2,0,0
2021,Paraguay,24030,2,29.373876,26.891585
2021,Brazil,31182,2,1.253031,1.147141
2021,Dominican Republic,23240,2,20.695364,18.946466
2021,"Western Africa, regional",23410,2,4.82419,4.416513
2021,Morocco,31182,2,0.302083,0.276555
2021,Malaysia,31182,2,0.910417,0.833481
2021,"Europe, regional",15112,2,0.009534,0.008728
2021,Lebanon,43010,2,0.094607,0.086612
2021,Sri Lanka,23210,2,0.037033,0.031016
2021,Pakistan,31210,2,0.001802,0.001509
2021,Cambodia,31210,2,0.000784,0.000656
2021,Lao People's Democratic Republic,23210,2,0.02032,0.017018
2021,Malaysia,23210,2,0.000898,0.000752
2021,Malaysia,31210,2,0.120816,0.101184
2021,Timor-Leste,23210,2,0.010254,0.008588
2021,Vanuatu,41010,2,0.016445,0.015303
2021,Palau,23210,2,0.00022,0.000185
2021,Papua New Guinea,23210,2,0.010254,0.008588
2021,Papua New Guinea,31210,2,0.042246,0.035381
2021,Solomon Islands,31210,2,0.002929,0.002453
2021,Samoa,23210,2,0.008557,0.007167
2021,Niger,23110,2,0.00058,0.000486
2021,South Africa,14050,2,1.309473,1.096691
2021,Viet Nam,43030,2,0.015387,0.012887
2021,Tunisia,31220,2,0,0
2021,Bangladesh,23310,2,0,0
2021,Thailand,21030,2,0,0
2021,Indonesia,21030,2,36.512485,30.579401
2021,Bangladesh,23340,2,3.743606,3.13529
2021,Sri Lanka,14032,2,15.911395,13.325878
2021,Iraq,23220,2,16.608959,13.910092
2021,Uzbekistan,23340,2,15.160197,12.696746
2021,India,14022,2,36.056824,30.197781
2021,Cameroon,23630,2,0.321667,0.269398
2021,Türkiye,14022,2,6.069069,5.082878
2021,Bhutan,23630,2,0.750114,0.628224
2021,Lao People's Democratic Republic,23630,2,0,0
2021,Cabo Verde,23630,2,1.687065,1.412926
2021,Peru,14050,2,1.439564,1.205642
2021,Viet Nam,23310,2,0,0
2021,Indonesia,23320,2,0.016051,0.013443
2021,Mozambique,23340,2,0.857849,0.718453
2021,Bangladesh,23320,2,61.251425,51.298395
2021,Bolivia,23260,2,0.313718,0.262741
2021,Tunisia,23340,2,20.753831,17.381444
2021,Costa Rica,23260,2,0.000116,9.7e-05
2021,Iraq,23310,2,1.276407,1.068997
2021,Iraq,14022,2,1.345311,1.126705
2021,Bangladesh,23183,2,22.196542,18.589722
2021,Ecuador,23630,2,5.226562,4.377274
2021,Paraguay,23630,2,0,0
2021,Dominican Republic,23183,2,0,0
2021,Brazil,23631,2,90.192438,75.536647
2021,Pakistan,11120,2,0.029527,0.024729
2021,Brazil,16010,2,0.06824,0.057151
2021,Democratic Republic of the Congo,11320,2,0.03219,0.02696
2021,Eswatini,23230,2,0.043741,0.036634
2021,West Bank and Gaza Strip,16010,2,0.044139,0.036967
2021,Gabon,31210,2,0.000816,0.000683
2021,Eswatini,23210,2,0.000978,0.000819
2021,El Salvador,23110,2,0.006438,0.005392
2021,Jamaica,23110,2,0.006957,0.005827
2021,Nicaragua,23110,2,0.006438,0.005392
2021,Saint Vincent and the Grenadines,23110,2,0.008287,0.00694
2021,Iran,23210,2,0.000978,0.000819
2021,Iraq,23210,2,0.000978,0.000819
2021,Bangladesh,74020,2,1.78776,1.497258
2021,Pakistan,15110,2,1.512318,1.266574
2021,Samoa,41010,2,0.253764,0.212528
2021,Guyana,23230,2,0.383363,0.321069
2021,Guyana,23630,2,0.383363,0.321069
2021,Solomon Islands,43060,2,0,0
2021,Vanuatu,23220,2,0,0
2021,Sierra Leone,23231,2,1.712745,1.434433
2021,Sierra Leone,31381,2,1.712745,1.434433
2021,Viet Nam,31120,2,0.025,0.020938
2021,Viet Nam,31182,2,0.025,0.020938
2021,Malaysia,31282,2,0.02,0.01675
2021,Mexico,31120,2,0.02,0.01675
2021,Mexico,31182,2,0.02,0.01675
2021,Nigeria,31120,2,0.015,0.012563
2021,Nigeria,31182,2,0.015,0.012563
2021,West Bank and Gaza Strip,11120,2,0.274162,0.229612
2021,West Bank and Gaza Strip,23642,2,0.274162,0.229612
2021,Myanmar,11120,2,0.316651,0.265197
2021,Bangladesh,31181,2,0.179771,0.150559
2021,Fiji,31320,2,0.091438,0.07658
2021,Afghanistan,31110,2,0.006459,0.00541
2021,Fiji,31110,2,0.00323,0.002705
2021,Solomon Islands,31110,2,0.00323,0.002705
2021,Kyrgyzstan,31220,2,0.3205,0.31087
2021,Türkiye,31130,2,0.15425,0.149615
2021,Dominican Republic,31163,2,0.40269,0.39059
2021,Sao Tome and Principe,31220,2,1.01717,0.986607
2021,Pakistan,31220,2,0.69983,0.678802
2021,Angola,31166,2,0.53486,0.518789
2021,Iraq,31130,2,0.2583,0.250539
2021,Equatorial Guinea,31210,2,0.32361,0.313887
2021,Equatorial Guinea,31220,2,0.00015,0.000145
2021,Mongolia,31210,2,0.2348,0.227745
2021,Zimbabwe,31220,2,0.0085,0.008245
2021,Zambia,31130,2,0,0
2021,Peru,31165,2,6e-05,5.8e-05
2021,Bangladesh,31110,2,0,0
2021,Benin,31110,2,0.02978,0.028885
2021,Algeria,41030,2,0.07754,0.07521
2021,Yemen,31166,2,0.03367,0.032658
2021,Papua New Guinea,41030,2,0.12668,0.122874
2021,"Europe, regional",31310,2,0.10393,0.100807
2021,Nicaragua,41082,2,0.06707,0.065055
2021,Benin,74020,2,0.03731,0.036189
2021,Eritrea,41030,2,0.06799,0.065947
2021,Lesotho,31140,2,0.00328,0.003181
2021,Eritrea,41010,2,0.06799,0.065947
2021,"Far East Asia, regional",15130,2,0,0
2021,Nicaragua,23181,2,0.024704,0.023129
2021,Burkina Faso,23231,2,0.006847,0.006411
2021,Guatemala,32174,2,0.056315,0.052725
2021,Burkina Faso,14030,2,0,0
2021,Türkiye,23181,2,0.159987,0.149787
2021,Kosovo,41010,2,0.650426,0.608959
2021,Georgia,23220,2,0.564055,0.528094
2021,India,24081,2,0.002016,0.001888
2021,Türkiye,23220,2,0.822895,0.770432
2021,Tanzania,23231,2,0.002956,0.002768
2021,Nepal,31220,2,0.023652,0.022144
2021,"Eastern Africa, regional",23231,2,0.002956,0.002768
2021,Uganda,23183,2,0.068958,0.064563
2021,Iran,23183,2,0.135746,0.127092
2021,Uganda,11330,2,0.283822,0.265727
2021,Paraguay,31210,2,0.150781,0.141168
2021,Guatemala,31210,2,0.10052,0.094112
2021,Brazil,31194,2,0.147824,0.1384
2021,Argentina,31220,2,0.033704,0.031555
2021,Bhutan,23220,2,0,0
2021,Cabo Verde,14050,2,0.294465,0.274946
2021,Sao Tome and Principe,41010,2,0.658441,0.614794
2021,"Bilateral, unspecified",32173,2,0.12228,0.118606
2021,Benin,14010,2,0.08,0.085633
2021,India,14010,2,0.3,0.321123
2021,China (People's Republic of),15150,2,0,0
2021,China (People's Republic of),24010,2,0.265,0.283658
2022,West Bank and Gaza Strip,24030,2,19.642049,19.642049
2021,Suriname,24010,2,0,0
2021,Myanmar,23231,2,2.5,2.676026
2022,Uganda,23210,2,94.650934,94.650934
2021,"Asia, regional",23182,2,0.3,0.321123
2021,Haiti,23210,2,0.498464,0.533561
2022,Colombia,31220,2,1.64668,1.64668
2022,"Bilateral, unspecified",41010,2,568.786001,568.786001
2022,Uganda,23220,2,0.064188,0.064188
2022,El Salvador,23230,2,0,0
2022,India,23230,2,414.712394,414.712394
2022,India,23210,2,150.425779,150.425779
2022,Senegal,23240,2,0,0
2022,Mexico,23210,2,2.100848,2.100848
2022,Pakistan,23210,2,34.12808,34.12808
2022,"Caribbean, regional",15190,2,0,0
2022,"Caribbean & Central America, regional",41030,2,0,0
2022,"South Asia, regional",23230,2,0,0
2022,Lesotho,23182,2,0.263351,0.263351
2022,"Bilateral, unspecified",23183,2,23.628219,23.628219
2022,"Bilateral, unspecified",23220,2,3.691417,3.691417
2022,Türkiye,24030,2,192.118879,192.118879
2022,Morocco,23210,2,1.150527,1.150527
2022,Pakistan,23630,2,0,0
2022,Egypt,23230,2,27.644267,27.644267
2022,India,23240,2,1.565136,1.565136
2022,"Africa, regional",23220,2,5.164856,5.164856
2022,Côte d'Ivoire,23340,2,0.647164,0.647164
2022,"Bilateral, unspecified",23230,2,35.050586,35.050586
2022,South Africa,23210,2,425.84765,425.84765
2022,India,23270,2,0,0
2022,Argentina,23240,2,0,0
2022,Türkiye,23240,2,0.044817,0.044817
2022,Peru,23210,2,16.781937,16.781937
2022,Honduras,23210,2,0.014426,0.014426
2022,Honduras,23230,2,5.630287,5.630287
2022,Nicaragua,23260,2,21.016992,21.016992
2022,Mongolia,23210,2,0,0
2022,Ghana,23210,2,1.024075,1.024075
2022,Côte d'Ivoire,23210,2,15.614622,15.614622
2022,Kenya,23240,2,0.019948,0.019948
2022,Türkiye,23210,2,6.71839,6.71839
2022,Panama,23210,2,0.192473,0.192473
2022,Cambodia,23230,2,8.695857,8.695857
2022,Burkina Faso,23230,2,21.054188,21.054188
2022,Georgia,23183,2,0.04888,0.04888
2022,Ecuador,23210,2,0.07046,0.07046
2022,"Bilateral, unspecified",23210,2,491.946874,491.946874
2022,"Bilateral, unspecified",23231,2,12.016878,12.016878
2022,Argentina,23231,2,0,0
2022,Serbia,32165,2,0,0
2022,Ecuador,23183,2,29.156695,29.156695
2022,Armenia,23210,2,38.17718,38.17718
2022,Serbia,23360,2,3.801091,3.801091
2022,Montenegro,23220,2,3.618655,3.618655
2022,North Macedonia,23240,2,6.680945,6.680945
2022,Maldives,23231,2,1.1,1.1
2022,Ukraine,23230,2,0.48966,0.48966
2022,Peru,21020,2,7.5,7.5
2022,"South of Sahara, regional",23231,2,0.005237,0.005237
2022,Nigeria,23231,2,6.424477,6.424477
2022,Serbia,23240,2,31.528494,31.528494
2022,Viet Nam,21081,2,25,25
2022,Nigeria,23340,2,0,0
2022,"Oceania, regional",23210,2,1.022762,1.022762
2022,"Africa, regional",23210,2,164.041494,164.041494
2022,"Asia, regional",23210,2,240.436588,240.436588
2022,India,23231,2,0,0
2022,"Africa, regional",23231,2,9.32402,9.32402
2022,"Africa, regional",14015,2,2.928639,2.928639
2022,"Asia, regional",14015,2,4.489804,4.489804
2022,"South of Sahara, regional",23210,2,69.480889,69.480889
2022,Jordan,23230,2,2.424668,2.424668
2022,Ukraine,23240,2,0,0
2022,Nigeria,23230,2,1.197921,1.197921
2022,South Africa,23220,2,0,0
2022,Rwanda,23230,2,0,0
2022,Mozambique,23230,2,0.530289,0.530289
2022,South Africa,23270,2,0,0
2022,South Africa,23230,2,0,0
2022,"South of Sahara, regional",23230,2,1.507993,1.507993
2022,Zambia,23220,2,0.245352,0.245352
2022,"Caribbean & Central America, regional",23230,2,0,0
2022,Kenya,32174,2,0.151528,0.151528
2022,"Africa, regional",23110,2,24.892494,24.892494
2022,"Bilateral, unspecified",23110,2,150.320191,150.320191
2022,Kenya,23220,2,0.349139,0.349139
2022,"Africa, regional",23230,2,27.54858,27.54858
2022,"South of Sahara, regional",25030,2,0.374394,0.374394
2022,Lao People's Democratic Republic,23220,2,0.055274,0.055274
2022,"South & Central Asia, regional",23110,2,8.148134,8.148134
2022,Indonesia,23220,2,2.762262,2.762262
2022,South Africa,23110,2,24.242369,24.242369
2022,South Africa,23240,2,44.450762,44.450762
2022,"South & Central Asia, regional",23230,2,9.986237,9.986237
2022,Philippines,23220,2,7.680761,7.680761
2022,Lesotho,23230,2,0.122,0.122
2022,India,23110,2,11.124875,11.124875
2022,Kenya,23230,2,5.017073,5.017073
2022,Colombia,23230,2,0.004429,0.004429
2022,Tanzania,23270,2,0.91669,0.91669
2022,Panama,24030,2,0,0
2022,Honduras,23240,2,0,0
2022,"Bilateral, unspecified",24030,2,11.624858,11.624858
2022,Panama,32167,2,0,0
2022,Sri Lanka,24030,2,0,0
2022,Pakistan,23240,2,0.085148,0.085148
2022,Honduras,32167,2,0,0
2022,Costa Rica,23240,2,0,0
2022,Brazil,23230,2,53.485913,53.485913
2022,Georgia,23220,2,0.842283,0.842283
2022,Dominican Republic,23240,2,2.772921,2.772921
2022,Sri Lanka,23330,2,0,0
2022,India,32162,2,0,0
2022,Bangladesh,24030,2,8.919466,8.919466
2022,Colombia,43030,2,1.513,1.513
2022,Lao People's Democratic Republic,32162,2,0,0
2022,Argentina,23230,2,0,0
2022,Ecuador,24030,2,0,0
2022,India,24030,2,5.623067,5.623067
2022,Nigeria,24030,2,0,0
2022,Viet Nam,33130,2,0,0
2022,India,16050,2,0.142286,0.142286
2022,Costa Rica,32130,2,0,0
2022,Democratic Republic of the Congo,23230,2,0,0
2022,Uzbekistan,23210,2,7.049972,7.049972
2022,Viet Nam,24020,2,0,0
2022,Viet Nam,24030,2,0.019045,0.019045
2022,Türkiye,32163,2,38.910506,38.910506
2022,Guatemala,24030,2,24.552561,24.552561
2022,Türkiye,32161,2,47.323588,47.323588
2022,"Asia, regional",24010,2,0.277668,0.277668
2022,Kenya,24040,2,6.580086,6.580086
2022,"Bilateral, unspecified",60010,2,0,0
2022,Morocco,32130,2,0.432456,0.432456
2022,Nigeria,32167,2,0,0
2022,Egypt,41010,2,2.376639,2.376639
2022,"Asia, regional",41010,2,33.237312,33.237312
2022,"Africa, regional",24010,2,0,0
2022,China (People's Republic of),23230,2,0,0
2022,India,14022,2,30.680373,30.680373
2022,Kenya,23330,2,0,0
2022,Mongolia,23240,2,0.079501,0.079501
2022,Argentina,31163,2,0,0
2022,Zambia,23630,2,0.896414,0.896414
2022,Thailand,14050,2,0.456177,0.456177
2022,Malawi,23230,2,6.509985,6.509985
2022,Ghana,32166,2,5.20738,5.20738
2022,"Bilateral, unspecified",24010,2,13.638912,13.638912
2022,India,23220,2,6.0585,6.0585
2022,Kenya,23210,2,12.637285,12.637285
2022,Nicaragua,23210,2,0,0
2022,Senegal,23210,2,1.835029,1.835029
2022,Cameroon,23210,2,17.334362,17.334362
2022,Tanzania,23210,2,2.620287,2.620287
2022,Madagascar,23210,2,2.264104,2.264104
2022,Rwanda,23210,2,2.144369,2.144369
2022,Dominican Republic,23210,2,0.131454,0.131454
2022,Philippines,23210,2,6.601626,6.601626
2022,Indonesia,23210,2,39.47782,39.47782
2022,Thailand,23210,2,0.019765,0.019765
2022,Angola,23210,2,1.169441,1.169441
2022,Mozambique,23210,2,9.189295,9.189295
2022,Zambia,23210,2,1.981328,1.981328
2022,Colombia,23210,2,11.056304,11.056304
2022,Brazil,23210,2,1.618429,1.618429
2022,Benin,23210,2,8.31111,8.31111
2022,Mexico,23230,2,0.293917,0.293917
2022,Peru,23220,2,1.237619,1.237619
2022,Rwanda,23220,2,0.002464,0.002464
2022,Sierra Leone,23230,2,0.62931,0.62931
2022,Malawi,23220,2,0.046093,0.046093
2022,Zimbabwe,23220,2,0.163034,0.163034
2022,Ghana,23220,2,0.023197,0.023197
2022,Cameroon,23220,2,34.276651,34.276651
2022,Senegal,23220,2,0.004245,0.004245
2022,Sierra Leone,23210,2,0.347943,0.347943
2022,Malawi,23210,2,0.483384,0.483384
2022,Somalia,23210,2,0.000434,0.000434
2022,Burkina Faso,23210,2,1.139728,1.139728
2022,"South Asia, regional",23210,2,0.057075,0.057075
2022,Ethiopia,23260,2,0.172182,0.172182
2022,Senegal,23230,2,0.533396,0.533396
2022,"Bilateral, unspecified",14010,2,6.414461,6.414461
2022,"Bilateral, unspecified",23410,2,0,0
2022,"Bilateral, unspecified",23620,2,0,0
2022,Senegal,23260,2,0,0
2022,Costa Rica,23230,2,4.3,4.3
2022,Sri Lanka,23240,2,50,50
2022,"South of Sahara, regional",24030,2,0.197494,0.197494
2022,"America, regional",24030,2,12.619624,12.619624
2022,"South America, regional",24030,2,0.471352,0.471352
2022,Mauritius,24030,2,0,0
2022,"Far East Asia, regional",24030,2,0,0
2022,Kenya,24030,2,2.02,2.02
2022,Georgia,24030,2,0,0
2022,Egypt,24030,2,80.076769,80.076769
2022,Ghana,31220,2,1.350505,1.350505
2022,Sierra Leone,31220,2,0.999923,0.999923
2022,"America, regional",23230,2,10.937007,10.937007
2022,"Bilateral, unspecified",41020,2,56.113328,56.113328
2022,"Africa, regional",24030,2,2.097942,2.097942
2022,"Africa, regional",43010,2,2.877642,2.877642
2022,Eswatini,31220,2,0,0
2022,Gabon,31220,2,0,0
2022,Democratic Republic of the Congo,23210,2,27.422031,27.422031
2022,"Western Africa, regional",31220,2,5.733827,5.733827
2022,Pakistan,24020,2,0,0
2022,Egypt,23210,2,82.18846,82.18846
2022,Ghana,32110,2,0.701088,0.701088
2022,Namibia,32110,2,0.588697,0.588697
2022,South Africa,31220,2,1.868491,1.868491
2022,South Africa,32110,2,0.63053,0.63053
2022,Tanzania,32110,2,0.11774,0.11774
2022,India,14020,2,0,0
2022,India,21010,2,19.312013,19.312013
2022,India,32110,2,4.33297,4.33297
2022,South Africa,24020,2,0,0
2022,"Southern Africa, regional",23210,2,0,0
2022,Kenya,24020,2,0,0
2022,Kenya,31191,2,0.006853,0.006853
2022,India,31191,2,6.927937,6.927937
2022,"Africa, regional",24020,2,73.365832,73.365832
2022,India,21020,2,12.322455,12.322455
2022,"Eastern Africa, regional",23210,2,1.853689,1.853689
2022,Kenya,22040,2,0.04135,0.04135
2022,Kenya,24010,2,0.050989,0.050989
2022,Mauritius,23210,2,0.369427,0.369427
2022,Nigeria,23210,2,20.635879,20.635879
2022,Nigeria,23310,2,0.262839,0.262839
2022,"Bilateral, unspecified",31130,2,5.979223,5.979223
2022,"Bilateral, unspecified",31161,2,9.130821,9.130821
2022,"Bilateral, unspecified",31162,2,8.629191,8.629191
2022,"Bilateral, unspecified",31210,2,35.368414,35.368414
2022,"Bilateral, unspecified",31220,2,3.253372,3.253372
2022,Ecuador,31210,2,0.895604,0.895604
2022,Ecuador,31220,2,0.019,0.019
2022,Viet Nam,31210,2,2.127422,2.127422
2022,Viet Nam,31220,2,0.465865,0.465865
2022,Viet Nam,31281,2,0.02904,0.02904
2022,Viet Nam,41010,2,5.705883,5.705883
2022,Myanmar,31220,2,0.01386,0.01386
2022,Myanmar,31281,2,0.04158,0.04158
2022,Myanmar,31282,2,0.10857,0.10857
2022,Myanmar,43060,2,0.06699,0.06699
2022,Timor-Leste,31210,2,0.517513,0.517513
2022,Timor-Leste,31281,2,0.02346,0.02346
2022,Lao People's Democratic Republic,31210,2,3.613953,3.613953
2022,Lao People's Democratic Republic,31281,2,0.04525,0.04525
2022,Lao People's Democratic Republic,31282,2,0.07964,0.07964
2022,"South Asia, regional",31210,2,0.13224,0.13224
2022,"South Asia, regional",31220,2,0.08784,0.08784
2022,"South Asia, regional",43060,2,0.1464,0.1464
2022,"Bilateral, unspecified",32173,2,0.174361,0.174361
2022,India,41010,2,46.884251,46.884251
2022,"Asia, regional",23230,2,1.524017,1.524017
2022,"Caribbean, regional",23230,2,0.04,0.04
2022,"Oceania, regional",23230,2,0.04,0.04
2022,"South America, regional",23230,2,0.04,0.04
2022,"Central America, regional",15190,2,0,0
2022,"South America, regional",15190,2,0,0
2022,Mexico,15190,2,0,0
2022,India,23183,2,6.292571,6.292571
2022,India,24010,2,0.163603,0.163603
2022,India,15150,2,0.664013,0.664013
2022,China (People's Republic of),23210,2,34.26513,34.26513
2022,China (People's Republic of),41010,2,20.887121,20.887121
2022,China (People's Republic of),41020,2,1.021021,1.021021
2022,India,23642,2,2.677453,2.677453
2022,India,41020,2,2.151055,2.151055
2022,Nigeria,15150,2,0.2,0.2
2022,"Bilateral, unspecified",12110,2,0.756235,0.756235
2022,"Bilateral, unspecified",41030,2,35.908349,35.908349
2022,Mexico,41010,2,4.450216,4.450216
2022,"Far East Asia, regional",23210,2,12.393261,12.393261
2022,Brazil,41010,2,19.155737,19.155737
2022,China (People's Republic of),23183,2,3.328235,3.328235
2022,Viet Nam,23210,2,17.930151,17.930151
2022,India,31110,2,0.37823,0.37823
2022,"Bilateral, unspecified",31110,2,11.446961,11.446961
2022,China (People's Republic of),31110,2,2,2
2022,Ethiopia,43071,2,0.314004,0.314004
2022,Ukraine,43071,2,0.209587,0.209587
2022,"South of Sahara, regional",41010,2,10.368821,10.368821
2022,China (People's Republic of),43030,2,5.8725,5.8725
2022,"Bilateral, unspecified",15111,2,2.488215,2.488215
2022,"Bilateral, unspecified",15160,2,7.202059,7.202059
2022,"Bilateral, unspecified",25040,2,7.954711,7.954711
2022,"Bilateral, unspecified",14050,2,0.605053,0.605053
2022,"Bilateral, unspecified",72010,2,3.154906,3.154906
2022,"Bilateral, unspecified",15153,2,0.986193,0.986193
2022,Indonesia,31220,2,0.262909,0.262909
2022,Nicaragua,31220,2,0.525818,0.525818
2022,Myanmar,31120,2,0.893592,0.893592
2022,Bangladesh,43040,2,1.456564,1.456564
2022,Burkina Faso,32310,2,0.01179,0.01179
2022,Burkina Faso,31220,2,1.961543,1.961543
2022,Cabo Verde,14010,2,1.163977,1.163977
2022,Cabo Verde,23110,2,0.422729,0.422729
2022,Cabo Verde,14021,2,0.386287,0.386287
2022,Bolivia,16050,2,0.032207,0.032207
